Region1,Region2,Year,Crop,Area planted,Production,Yield
amhara,east gojam,2007,corn,48367.78,110832.19699999999,2.29144684746747
amhara,west gojam,2007,corn,143282.41,380398.43799999997,2.6548858160607405
amhara,wag himra,2007,corn,2684.1,3368.64,1.25503520733207
amhara,awi,2007,corn,55706.2,138670.573,2.48932027314733
amhara,oromia,2007,corn,5718.62,8530.821,1.4917621733914799
oromia,ilubabor,2007,corn,77351.67,163976.769,2.11988660361179
oromia,jimma,2007,corn,133855.69,313698.092,2.34355440549445
oromia,north shewa,2007,corn,4681.5,5199.356,1.11061753711417
oromia,west hararge,2007,corn,65754.52,115481.692,1.7562548095553001
oromia,east hararge,2007,corn,62368.59,132588.55599999998,2.12588670034067
somali,shinile,2007,corn,201.62,192.107,0.9528171808352349
somali,jijiga,2007,corn,29950.11,23435.257,0.782476491739096
snnpr,hadiya,2007,corn,21210.01,43839.832,2.06694065679366
snnpr,sidama,2007,corn,34929.91,73254.11200000001,2.09717437004561
snnpr,gedeo,2007,corn,6693.73,14921.282,2.22914309361148
snnpr,south omo,2007,corn,10262.49,12233.478000000001,1.1920574831254398
snnpr,bench maji,2007,corn,11693.41,28288.107999999997,2.41914958938411
snnpr,yem,2007,corn,1967.45,3628.045,1.84403415588706
snnpr,segen,2007,corn,10816.1,8305.599,0.767892216233208
snnpr,north omo,2009,corn,61471.36,104018.022,1.69213796473675
snnpr,north omo,2011,corn,46133.65,93772.196,2.0326203541232903
snnpr,north omo,2012,corn,72843.24,185007.64899999998,2.53980532716557
snnpr,north omo,2013,corn,65611.0,186565.133,2.84350387892274
snnpr,north omo,2015,corn,76432.19,249286.526,3.26153844342286
snnpr,keficho shekicho,2008,corn,11171.22,18968.421000000002,1.69797219999248
snnpr,keficho shekicho,2009,corn,21220.36,42731.665,2.01371065335367
snnpr,keficho shekicho,2011,corn,24524.22,61727.742999999995,2.51701146866241
snnpr,keficho shekicho,2012,corn,29125.31,65534.691,2.25009419642229
snnpr,keficho shekicho,2013,corn,37751.88,98220.6,2.60174062854618
snnpr,keficho shekicho,2015,corn,25181.68,75378.478,2.99338558825305
tigray,west tigray,2008,corn,30064.91,45741.804000000004,1.5214349219738201
tigray,west tigray,2009,corn,29207.08,58504.093,2.00307915067169
tigray,west tigray,2011,corn,28799.95,74104.57,2.57307981437468
tigray,west tigray,2012,corn,31419.26,92183.748,2.93398851532468
tigray,west tigray,2013,corn,35215.26,102072.525,2.8985310629539596
tigray,west tigray,2015,corn,33608.11,100772.19699999999,2.99844879703143
oromia,borena,2008,corn,50181.09,105180.994,2.09602848403652
oromia,borena,2009,corn,42970.69,95032.53,2.21156630251923
oromia,borena,2011,corn,43255.93,88364.98300000001,2.04284090065801
oromia,borena,2012,corn,64356.3,216795.389,3.3686739138203996
oromia,borena,2013,corn,62205.26,202035.49300000002,3.24788439112705
oromia,borena,2015,corn,60288.99,181759.117,3.0147978428565496
oromia,west shewa,2008,corn,92486.39,187549.198,2.0278572663502197
oromia,west shewa,2009,corn,80869.95,184955.142,2.28706883088218
oromia,west shewa,2011,corn,139325.63,412162.32200000004,2.9582663433856404
oromia,west shewa,2012,corn,116031.28,359161.516,3.09538527886618
oromia,west shewa,2013,corn,126219.56,410000.011,3.24830803561667
oromia,west shewa,2015,corn,128276.98,424662.14700000006,3.3105093914746
somali,liben,2008,corn,4949.38,9359.215,1.89098735599206
somali,liben,2009,corn,4804.01,9797.265,2.0393931319876497
somali,liben,2011,corn,4009.47,9361.664,2.3348881522994303
somali,liben,2012,corn,3627.48,8297.96,2.28752742951029
somali,liben,2013,corn,5564.39,12016.085,2.15946132460162
somali,liben,2015,corn,5826.67,12944.953000000001,2.2216725848555
snnpr,gurage,2008,corn,55917.73,117726.038,2.10534365397165
snnpr,gurage,2009,corn,57697.61,111601.589,1.9342497722176
snnpr,gurage,2011,corn,55082.38,153075.5,2.7790284297809906
snnpr,gurage,2012,corn,67301.75,238335.444,3.54129638530945
snnpr,gurage,2013,corn,66032.94,222025.866,3.36235015433207
snnpr,gurage,2015,corn,67089.83,256620.891,3.8250341519720603
snnpr,kembata alaba tembaro,2008,corn,16632.63,33250.029,1.99908426989598
snnpr,kembata alaba tembaro,2009,corn,23037.09,46119.996,2.00198879285535
snnpr,kembata alaba tembaro,2011,corn,18492.39,46974.919,2.54022973774618
snnpr,kembata alaba tembaro,2012,corn,24137.28,64454.645,2.67033588705935
snnpr,kembata alaba tembaro,2013,corn,22541.22,61361.03599999999,2.72217013985933
snnpr,kembata alaba tembaro,2015,corn,19534.41,68247.266,3.4936947673362004
gambela,gambela regroup,2008,corn,6823.83,13746.677,2.01451047285762
gambela,gambela regroup,2009,corn,6001.7,13841.782,2.3063102121065695
gambela,gambela regroup,2011,corn,6051.1,10245.940999999999,1.693236105832
gambela,gambela regroup,2013,corn,5070.81,11972.488000000001,2.36106026453367
oromia,east wellega,2008,corn,139001.65,358459.588,2.5788153449977003
oromia,east wellega,2009,corn,120104.44,314290.67,2.6168114184621296
oromia,east wellega,2011,corn,172171.04,492395.005,2.8599177016065003
oromia,east wellega,2012,corn,158952.54,593858.965,3.73607722783165
oromia,east wellega,2013,corn,165811.67,625317.6460000001,3.77125232500221
oromia,east wellega,2015,corn,187210.94,780915.896,4.17131550111334
oromia,west wellega,2008,corn,105188.7,229840.445,2.1850298083349298
oromia,west wellega,2009,corn,99837.4,237801.67,2.38188965257509
oromia,west wellega,2011,corn,127945.33,341817.095,2.67158711459027
oromia,west wellega,2012,corn,116552.17,391596.674,3.35984026723827
