Region1,Region2,Year,Area planted,Crop,Area harvested,Production,Yield
brasil,noroeste de minas,2008,19010,sugarcane,19010,1593560,83.827
brasil,norte de minas,2008,30451,sugarcane,30451,1564785,51.386
brasil,jequitinhonha,2008,8874,sugarcane,8874,377435,42.532
brasil,vale do mucuri,2008,11219,sugarcane,11219,711460,63.415
brasil,triangulo mineiroalto paranaiba,2008,381804,sugarcane,381804,32351300,84.732
brasil,central mineira,2008,34128,sugarcane,31942,2290163,71.697
brasil,metropolitana de belo horizonte,2008,10953,sugarcane,10933,581809,53.215
brasil,vale do rio doce,2008,11648,sugarcane,11648,660932,56.742
brasil,oeste de minas,2008,20652,sugarcane,20652,1654221,80.099
brasil,sulsudoeste de minas,2008,49446,sugarcane,49446,4143484,83.798
brasil,campo das vertentes,2008,2720,sugarcane,2720,153281,56.353
brasil,zona da mata,2008,29551,sugarcane,29551,1832468,62.01
brasil,noroeste espiritosantense,2008,4705,sugarcane,4705,329775,70.09
brasil,litoral norte espiritosantense,2008,58827,sugarcane,58827,4012990,68.216
brasil,central espiritosantense,2008,2401,sugarcane,2401,101165,42.134
brasil,sul espiritosantense,2008,12316,sugarcane,12316,732515,59.476
brasil,noroeste fluminense,2008,5040,sugarcane,5040,315850,62.668
brasil,norte fluminense,2008,121105,sugarcane,121105,5826365,48.11
brasil,centro fluminense,2008,2461,sugarcane,2461,122076,49.604
brasil,baixadas,2008,5951,sugarcane,5951,188387,31.656
brasil,sul fluminense,2008,1338,sugarcane,1338,74606,55.759
brasil,metropolitana do rio de janeiro,2008,1512,sugarcane,1512,55339,36.599
brasil,sao jose do rio preto,2008,666079,sugarcane,666079,57838255,86.833
brasil,ribeirao preto,2008,1261347,sugarcane,1261347,109794671,87.045
brasil,aracatuba,2008,438875,sugarcane,438875,38109648,86.834
brasil,bauru,2008,493145,sugarcane,493145,40494093,82.113
brasil,araraquara,2008,355253,sugarcane,355253,30015575,84.49
brasil,piracicaba,2008,311312,sugarcane,311312,25310471,81.302
brasil,campinas,2008,239757,sugarcane,239757,20616112,85.987
brasil,presidente prudente,2008,311275,sugarcane,310875,25686717,82.627
brasil,marilia,2008,47617,sugarcane,37292,3270742,87.706
brasil,assis,2008,329018,sugarcane,329018,27394091,83.26
brasil,itapetininga,2008,64167,sugarcane,64167,5759907,89.764
brasil,macro metropolitana paulista,2008,21779,sugarcane,21779,1708027,78.425
brasil,vale do paraiba paulista,2008,1728,sugarcane,1728,61081,35.347
brasil,litoral sul paulista,2008,157,sugarcane,157,1884,12.0
brasil,noroeste paranaense,2008,289993,sugarcane,289993,24159391,83.31
brasil,centro ocidental paranaense,2008,30376,sugarcane,30376,2687868,88.486
brasil,norte central paranaense,2008,158529,sugarcane,158529,14102873,88.96
brasil,norte pioneiro paranaense,2008,102888,sugarcane,102888,9617145,93.471
brasil,centro oriental paranaense,2008,328,sugarcane,328,26900,82.012
brasil,oeste paranaense,2008,7257,sugarcane,7257,416063,57.332
brasil,sudoeste paranaense,2008,3100,sugarcane,3100,139600,45.032
brasil,centrosul paranaense,2008,872,sugarcane,872,41333,47.4
brasil,sudeste paranaense,2008,313,sugarcane,313,11673,37.293
brasil,metropolitana de curitiba,2008,929,sugarcane,929,41381,44.543
brasil,oeste catarinense,2008,7687,sugarcane,7687,331728,43.154
brasil,norte catarinense,2008,918,sugarcane,918,40355,43.959
brasil,serrana,2008,126,sugarcane,126,2750,21.825
brasil,vale do itajai,2008,1723,sugarcane,1723,71495,41.494
brasil,grande florianopolis,2008,2026,sugarcane,2026,72850,35.957
brasil,sul catarinense,2008,5604,sugarcane,5604,237625,42.402
brasil,noroeste riograndense,2008,22479,sugarcane,22476,909274,40.455
brasil,nordeste riograndense,2008,1019,sugarcane,1019,34013,33.378
brasil,centro ocidental riograndense,2008,3683,sugarcane,3683,144877,39.336
brasil,centro oriental riograndense,2008,4158,sugarcane,4158,129115,31.052
brasil,metropolitana de porto alegre,2008,4617,sugarcane,4617,175332,37.975
brasil,sudoeste riograndense,2008,806,sugarcane,806,38120,47.295
brasil,sudeste riograndense,2008,17,sugarcane,17,350,20.588
brasil,pantanais sul matogrossense,2008,1233,sugarcane,1233,76545,62.08
brasil,centro norte de mato grosso do sul,2008,30440,sugarcane,30440,2302225,75.631
brasil,leste de mato grosso do sul,2008,59736,sugarcane,59736,4249724,71.141
brasil,sudoeste de mato grosso do sul,2008,161135,sugarcane,161135,14733540,91.436
brasil,norte matogrossense,2008,51894,sugarcane,51894,3183035,61.337
brasil,nordeste matogrossense,2008,5593,sugarcane,5593,257026,45.954
brasil,sudoeste matogrossense,2008,124867,sugarcane,124867,10143497,81.234
brasil,centrosul matogrossense,2008,6998,sugarcane,6998,396499,56.658
brasil,sudeste matogrossense,2008,29521,sugarcane,29521,1870729,63.369
brasil,noroeste goiano,2008,449,sugarcane,449,13600,30.289
brasil,norte goiano,2008,2835,sugarcane,2835,141020,49.742
brasil,centro goiano,2008,123648,sugarcane,121031,9615029,79.442
brasil,leste goiano,2008,17981,sugarcane,17981,1376128,76.532
brasil,sul goiano,2008,271224,sugarcane,258804,21966432,84.876
brasil,distrito federal,2008,757,sugarcane,757,54661,72.207
brasil,madeiraguapore,2009,122,sugarcane,122,6855,56.188
brasil,leste rondoniense,2009,4098,sugarcane,4098,246422,60.132
brasil,vale do jurua,2009,271,sugarcane,271,13550,50.0
brasil,vale do acre,2009,2270,sugarcane,502,25100,50.0
brasil,norte amazonense,2009,24,sugarcane,24,720,30.0
brasil,sudoeste amazonense,2009,742,sugarcane,742,31012,41.795
brasil,centro amazonense,2009,4651,sugarcane,4651,307479,66.11
brasil,sul amazonense,2009,633,sugarcane,633,28839,45.559
brasil,norte de roraima,2009,236,sugarcane,177,641,3.621
brasil,sul de roraima,2009,323,sugarcane,222,735,3.31
brasil,baixo amazonas,2009,231,sugarcane,231,5775,25.0
brasil,marajo,2009,2,sugarcane,2,32,16.0
brasil,metropolitana de belem,2009,20,sugarcane,20,800,40.0
brasil,nordeste paraense,2009,127,sugarcane,127,3908,30.771
brasil,sudoeste paraense,2009,543,sugarcane,343,14105,41.122
brasil,sudeste paraense,2009,9050,sugarcane,9050,674225,74.5
brasil,sul do amapa,2009,70,sugarcane,70,1395,19.928
brasil,ocidental do tocantins,2009,2056,sugarcane,2053,130519,63.574
brasil,oriental do tocantins,2009,7598,sugarcane,6598,533765,80.897
brasil,norte maranhense,2009,354,sugarcane,354,13749,38.838
brasil,oeste maranhense,2009,1617,sugarcane,1617,103921,64.267
brasil,centro maranhense,2009,1302,sugarcane,1302,84099,64.592
brasil,leste maranhense,2009,16353,sugarcane,16313,1004806,61.595
brasil,sul maranhense,2009,26486,sugarcane,26486,1618126,61.093
brasil,norte piauiense,2009,959,sugarcane,959,47599,49.633
brasil,centronorte piauiense,2009,10741,sugarcane,10741,754682,70.261
brasil,sudoeste piauiense,2009,891,sugarcane,891,46144,51.789
brasil,sudeste piauiense,2009,275,sugarcane,275,11088,40.32
brasil,noroeste cearense,2009,19179,sugarcane,19179,1086051,56.627
brasil,norte cearense,2009,14032,sugarcane,14032,745028,53.094
brasil,metropolitana de fortaleza,2009,2965,sugarcane,2965,171244,57.755
brasil,sertoes cearenses,2009,626,sugarcane,626,26217,41.88
brasil,jaguaribe,2009,1210,sugarcane,1210,88804,73.391
brasil,centrosul cearense,2009,341,sugarcane,341,12133,35.58
brasil,sul cearense,2009,4353,sugarcane,4353,194460,44.672
brasil,oeste potiguar,2009,528,sugarcane,513,14786,28.822
brasil,central potiguar,2009,49,sugarcane,49,2423,49.448
brasil,agreste potiguar,2009,3970,sugarcane,3970,264113,66.527
brasil,leste potiguar,2009,63050,sugarcane,63050,3978674,63.103
brasil,sertao paraibano,2009,1047,sugarcane,1047,41543,39.678
brasil,agreste paraibano,2009,6746,sugarcane,6746,255785,37.916
brasil,mata paraibana,2009,115095,sugarcane,115095,6005242,52.176
brasil,sertao pernambucano,2009,1171,sugarcane,1171,44496,37.998
brasil,sao francisco pernambucano,2009,87,sugarcane,87,2330,26.781
brasil,agreste pernambucano,2009,8040,sugarcane,8040,408480,50.805
brasil,mata pernambucana,2009,293754,sugarcane,293754,16262201,55.359
brasil,metropolitana de recife,2009,49224,sugarcane,49224,2727734,55.414
brasil,sertao alagoano,2009,123,sugarcane,123,5275,42.886
brasil,agreste alagoano,2009,12409,sugarcane,12409,734891,59.222
brasil,leste alagoano,2009,421473,sugarcane,421473,26063964,61.84
brasil,agreste sergipano,2009,3577,sugarcane,3577,211400,59.099
brasil,leste sergipano,2009,38354,sugarcane,38354,2395755,62.464
brasil,extremo oeste baiano,2009,8540,sugarcane,8540,368700,43.173
brasil,vale saofranciscano da bahia,2009,17203,sugarcane,17203,1330158,77.321
brasil,centro norte baiano,2009,1031,sugarcane,1031,34290,33.258
brasil,nordeste baiano,2009,128,sugarcane,128,4185,32.695
brasil,metropolitana de salvador,2009,10002,sugarcane,10002,406405,40.632
brasil,centro sul baiano,2009,13768,sugarcane,13768,547842,39.79
brasil,sul baiano,2009,31373,sugarcane,31373,1938616,61.792
brasil,noroeste de minas,2009,22500,sugarcane,22500,1755680,78.03
brasil,norte de minas,2009,31075,sugarcane,31075,1586185,51.043
brasil,jequitinhonha,2009,9137,sugarcane,9137,392282,42.933
brasil,vale do mucuri,2009,11199,sugarcane,11199,710260,63.421
brasil,triangulo mineiroalto paranaiba,2009,467258,sugarcane,467258,41089128,87.936
brasil,central mineira,2009,42177,sugarcane,42177,3032850,71.907
brasil,metropolitana de belo horizonte,2009,11778,sugarcane,11778,623497,52.937
brasil,vale do rio doce,2009,11727,sugarcane,11727,707982,60.371
brasil,oeste de minas,2009,26681,sugarcane,26681,2246486,84.197
brasil,sulsudoeste de minas,2009,50939,sugarcane,50939,4279978,84.021
brasil,campo das vertentes,2009,2769,sugarcane,2769,155617,56.199
brasil,zona da mata,2009,28388,sugarcane,28388,1804160,63.553
brasil,noroeste espiritosantense,2009,4705,sugarcane,4705,266775,56.7
brasil,litoral norte espiritosantense,2009,60591,sugarcane,60591,4139020,68.31
brasil,central espiritosantense,2009,2540,sugarcane,2540,121065,47.663
brasil,sul espiritosantense,2009,12326,sugarcane,12326,722915,58.649
brasil,noroeste fluminense,2009,4924,sugarcane,4924,307100,62.367
brasil,norte fluminense,2009,119005,sugarcane,119005,5735365,48.194
brasil,centro fluminense,2009,2484,sugarcane,2484,122084,49.148
brasil,baixadas,2009,5952,sugarcane,5952,188427,31.657
brasil,sul fluminense,2009,1253,sugarcane,1253,73456,58.624
brasil,metropolitana do rio de janeiro,2009,1512,sugarcane,1512,55283,36.562
brasil,sao jose do rio preto,2009,792640,sugarcane,777920,67813456,87.172
brasil,ribeirao preto,2009,1354770,sugarcane,1279889,110623301,86.431
brasil,aracatuba,2009,490197,sugarcane,485142,42258494,87.105
brasil,bauru,2009,587662,sugarcane,552186,46848615,84.842
brasil,araraquara,2009,364033,sugarcane,353333,29953316,84.773
brasil,piracicaba,2009,322650,sugarcane,287728,23350799,81.155
brasil,campinas,2009,235522,sugarcane,228982,19848989,86.683
brasil,presidente prudente,2009,367824,sugarcane,354656,28708417,80.947
brasil,marilia,2009,54130,sugarcane,54130,4645976,85.829
brasil,assis,2009,315436,sugarcane,315306,26678428,84.611
brasil,itapetininga,2009,67961,sugarcane,67961,5893609,86.72
brasil,macro metropolitana paulista,2009,22461,sugarcane,22461,1769170,78.766
brasil,vale do paraiba paulista,2009,1609,sugarcane,1589,55668,35.033
brasil,litoral sul paulista,2009,182,sugarcane,182,2850,15.659
brasil,noroeste paranaense,2009,280376,sugarcane,280376,25216167,89.936
brasil,centro ocidental paranaense,2009,36691,sugarcane,36691,3672406,100.09
brasil,norte central paranaense,2009,159382,sugarcane,159382,13915782,87.31
brasil,norte pioneiro paranaense,2009,107828,sugarcane,107828,10411960,96.56
brasil,centro oriental paranaense,2009,322,sugarcane,322,26600,82.608
brasil,oeste paranaense,2009,6814,sugarcane,6814,394470,57.891
brasil,sudoeste paranaense,2009,1684,sugarcane,1684,94585,56.166
brasil,centrosul paranaense,2009,729,sugarcane,729,36543,50.127
brasil,sudeste paranaense,2009,261,sugarcane,261,9649,36.969
brasil,metropolitana de curitiba,2009,1284,sugarcane,1284,53629,41.767
brasil,oeste catarinense,2009,7139,sugarcane,7097,307637,43.347
brasil,norte catarinense,2009,929,sugarcane,848,34560,40.754
brasil,serrana,2009,126,sugarcane,126,2734,21.698
brasil,vale do itajai,2009,1969,sugarcane,1623,51687,31.846
brasil,grande florianopolis,2009,2068,sugarcane,2068,74200,35.88
brasil,sul catarinense,2009,5415,sugarcane,5415,228250,42.151
brasil,noroeste riograndense,2009,22176,sugarcane,22176,726384,32.755
brasil,nordeste riograndense,2009,916,sugarcane,916,30571,33.374
brasil,centro ocidental riograndense,2009,3691,sugarcane,3691,142902,38.716
brasil,centro oriental riograndense,2009,4171,sugarcane,4171,131059,31.421
brasil,metropolitana de porto alegre,2009,4928,sugarcane,4807,185359,38.56
brasil,sudoeste riograndense,2009,796,sugarcane,796,38000,47.738
brasil,sudeste riograndense,2009,10,sugarcane,10,200,20.0
brasil,pantanais sul matogrossense,2009,434,sugarcane,434,19555,45.057
brasil,centro norte de mato grosso do sul,2009,26337,sugarcane,26337,2244238,85.212
brasil,leste de mato grosso do sul,2009,69589,sugarcane,69589,5641535,81.069
brasil,sudoeste de mato grosso do sul,2009,189633,sugarcane,189633,17323064,91.35
brasil,norte matogrossense,2009,53349,sugarcane,48046,3153328,65.631
brasil,nordeste matogrossense,2009,7243,sugarcane,743,15970,21.493
brasil,sudoeste matogrossense,2009,114823,sugarcane,114403,9768735,85.388
brasil,centrosul matogrossense,2009,8774,sugarcane,8744,491691,56.231
brasil,sudeste matogrossense,2009,57479,sugarcane,41228,2779865,67.426
brasil,noroeste goiano,2009,409,sugarcane,409,12120,29.633
brasil,norte goiano,2009,3861,sugarcane,3861,209914,54.367
brasil,centro goiano,2009,119144,sugarcane,118758,9343938,78.68
brasil,leste goiano,2009,24131,sugarcane,24131,1806068,74.844
brasil,sul goiano,2009,376649,sugarcane,376649,32294545,85.741
brasil,distrito federal,2009,783,sugarcane,783,66248,84.607
brasil,madeiraguapore,2010,85,sugarcane,85,4786,56.305
brasil,leste rondoniense,2010,3739,sugarcane,3739,228741,61.177
brasil,vale do jurua,2010,506,sugarcane,499,23650,47.394
brasil,vale do acre,2010,2263,sugarcane,1500,83601,55.734
brasil,norte amazonense,2010,12,sugarcane,12,600,50.0
brasil,sudoeste amazonense,2010,398,sugarcane,357,17175,48.109
brasil,centro amazonense,2010,4739,sugarcane,4669,314311,67.318
brasil,sul amazonense,2010,258,sugarcane,220,9100,41.363
brasil,norte de roraima,2010,240,sugarcane,186,671,3.607
brasil,sul de roraima,2010,323,sugarcane,234,784,3.35
brasil,baixo amazonas,2010,199,sugarcane,194,5686,29.309
brasil,marajo,2010,3,sugarcane,3,48,16.0
brasil,metropolitana de belem,2010,20,sugarcane,20,800,40.0
brasil,nordeste paraense,2010,122,sugarcane,122,3758,30.803
brasil,sudoeste paraense,2010,266,sugarcane,266,11345,42.65
brasil,sudeste paraense,2010,10287,sugarcane,10286,647101,62.91
brasil,sul do amapa,2010,130,sugarcane,130,4146,31.892
brasil,ocidental do tocantins,2010,3185,sugarcane,3172,220877,69.633
brasil,oriental do tocantins,2010,7618,sugarcane,6608,494440,74.824
brasil,norte maranhense,2010,303,sugarcane,303,11857,39.132
brasil,oeste maranhense,2010,1389,sugarcane,1389,92980,66.94
brasil,centro maranhense,2010,1412,sugarcane,1412,87918,62.264
brasil,leste maranhense,2010,19755,sugarcane,19755,1255574,63.557
brasil,sul maranhense,2010,27618,sugarcane,27618,1728202,62.575
brasil,norte piauiense,2010,963,sugarcane,963,55019,57.132
brasil,centronorte piauiense,2010,10703,sugarcane,10703,669624,62.564
brasil,sudoeste piauiense,2010,903,sugarcane,903,44773,49.582
brasil,sudeste piauiense,2010,272,sugarcane,272,9668,35.544
brasil,noroeste cearense,2010,19058,sugarcane,19058,1065131,55.888
brasil,norte cearense,2010,14129,sugarcane,14129,748090,52.947
brasil,metropolitana de fortaleza,2010,2985,sugarcane,2985,173725,58.199
brasil,sertoes cearenses,2010,639,sugarcane,639,22653,35.45
brasil,jaguaribe,2010,1405,sugarcane,1405,79182,56.357
brasil,centrosul cearense,2010,320,sugarcane,320,10992,34.35
brasil,sul cearense,2010,4488,sugarcane,4488,206231,45.951
brasil,oeste potiguar,2010,346,sugarcane,340,11446,33.664
brasil,central potiguar,2010,50,sugarcane,50,2622,52.44
brasil,agreste potiguar,2010,3995,sugarcane,3995,239700,60.0
brasil,leste potiguar,2010,60935,sugarcane,60935,3708249,60.855
brasil,sertao paraibano,2010,980,sugarcane,980,39574,40.381
brasil,agreste paraibano,2010,7086,sugarcane,7086,240435,33.93
brasil,mata paraibana,2010,115625,sugarcane,115625,5366142,46.409
brasil,sertao pernambucano,2010,2186,sugarcane,2165,84460,39.011
brasil,sao francisco pernambucano,2010,684,sugarcane,679,25237,37.167
brasil,agreste pernambucano,2010,74760,sugarcane,74102,4008006,54.087
brasil,mata pernambucana,2010,238217,sugarcane,238217,13159368,55.241
brasil,metropolitana de recife,2010,46090,sugarcane,46090,2427000,52.657
brasil,sertao alagoano,2010,88,sugarcane,88,4410,50.113
brasil,agreste alagoano,2010,12909,sugarcane,12909,699986,54.224
brasil,leste alagoano,2010,421373,sugarcane,420728,23647944,56.207
brasil,agreste sergipano,2010,4184,sugarcane,4184,265314,63.411
brasil,leste sergipano,2010,42481,sugarcane,42481,2729505,64.252
brasil,extremo oeste baiano,2010,8730,sugarcane,8730,456600,52.302
brasil,vale saofranciscano da bahia,2010,18657,sugarcane,18657,1464892,78.517
brasil,centro norte baiano,2010,1348,sugarcane,1348,52170,38.701
brasil,nordeste baiano,2010,115,sugarcane,115,3904,33.947
brasil,metropolitana de salvador,2010,11067,sugarcane,11067,480145,43.385
brasil,centro sul baiano,2010,13037,sugarcane,13037,590380,45.284
brasil,sul baiano,2010,43789,sugarcane,43789,2820618,64.413
brasil,noroeste de minas,2010,24584,sugarcane,24584,1908360,77.626
brasil,norte de minas,2010,31283,sugarcane,31283,1585800,50.692
brasil,jequitinhonha,2010,8477,sugarcane,8477,365285,43.091
brasil,vale do mucuri,2010,10799,sugarcane,10799,665260,61.603
brasil,triangulo mineiroalto paranaiba,2010,492440,sugarcane,492440,42415800,86.133
brasil,central mineira,2010,42123,sugarcane,42123,3099132,73.573
brasil,metropolitana de belo horizonte,2010,11615,sugarcane,11615,623364,53.668
brasil,vale do rio doce,2010,11734,sugarcane,11734,719793,61.342
brasil,oeste de minas,2010,21492,sugarcane,21492,1817593,84.57
brasil,sulsudoeste de minas,2010,61129,sugarcane,61129,5458949,89.302
brasil,campo das vertentes,2010,2744,sugarcane,2744,153255,55.85
brasil,zona da mata,2010,28107,sugarcane,28107,1790656,63.708
brasil,noroeste espiritosantense,2010,4650,sugarcane,4650,279230,60.049
brasil,litoral norte espiritosantense,2010,62091,sugarcane,62091,4200090,67.644
brasil,central espiritosantense,2010,2406,sugarcane,2406,112550,46.778
brasil,sul espiritosantense,2010,12246,sugarcane,12246,722815,59.024
brasil,noroeste fluminense,2010,4637,sugarcane,4637,280870,60.571
brasil,norte fluminense,2010,117224,sugarcane,117224,5655740,48.247
brasil,centro fluminense,2010,2470,sugarcane,2470,121454,49.171
brasil,baixadas,2010,5953,sugarcane,5953,188467,31.659
brasil,sul fluminense,2010,1478,sugarcane,1478,92506,62.588
brasil,metropolitana do rio de janeiro,2010,1524,sugarcane,1524,55440,36.377
brasil,sao jose do rio preto,2010,870861,sugarcane,854938,74549023,87.198
brasil,ribeirao preto,2010,1300950,sugarcane,1294850,111682433,86.251
brasil,aracatuba,2010,535229,sugarcane,529881,46360882,87.493
brasil,bauru,2010,607248,sugarcane,593761,49216317,82.889
brasil,araraquara,2010,327602,sugarcane,320685,29680488,92.553
brasil,piracicaba,2010,317969,sugarcane,308304,24396812,79.132
brasil,campinas,2010,224669,sugarcane,208496,18086074,86.745
brasil,presidente prudente,2010,421485,sugarcane,413978,34404506,83.107
brasil,marilia,2010,49454,sugarcane,49454,4111607,83.14
brasil,assis,2010,329625,sugarcane,329625,27232585,82.616
brasil,itapetininga,2010,61699,sugarcane,58248,4985183,85.585
brasil,macro metropolitana paulista,2010,22469,sugarcane,22469,1782904,79.349
brasil,vale do paraiba paulista,2010,1936,sugarcane,1936,82845,42.791
brasil,litoral sul paulista,2010,9,sugarcane,9,440,48.888
brasil,noroeste paranaense,2010,308528,sugarcane,308528,21899995,70.982
brasil,centro ocidental paranaense,2010,25000,sugarcane,25000,2000810,80.032
brasil,norte central paranaense,2010,181444,sugarcane,181444,14570429,80.302
brasil,norte pioneiro paranaense,2010,99864,sugarcane,99864,9256733,92.693
brasil,centro oriental paranaense,2010,322,sugarcane,322,26600,82.608
brasil,oeste paranaense,2010,7169,sugarcane,7169,408112,56.927
brasil,sudoeste paranaense,2010,1609,sugarcane,1609,90835,56.454
brasil,centrosul paranaense,2010,768,sugarcane,768,56230,73.216
brasil,sudeste paranaense,2010,271,sugarcane,271,10046,37.07
brasil,metropolitana de curitiba,2010,910,sugarcane,910,41417,45.513
brasil,oeste catarinense,2010,4265,sugarcane,4248,192598,45.338
brasil,norte catarinense,2010,540,sugarcane,540,15780,29.222
brasil,vale do itajai,2010,298,sugarcane,298,15440,51.812
brasil,grande florianopolis,2010,1221,sugarcane,1221,43820,35.888
brasil,sul catarinense,2010,3204,sugarcane,3204,154376,48.182
brasil,noroeste riograndense,2010,21552,sugarcane,21552,973975,45.191
brasil,nordeste riograndense,2010,912,sugarcane,912,31078,34.076
brasil,centro ocidental riograndense,2010,3616,sugarcane,3616,141952,39.256
brasil,centro oriental riograndense,2010,4195,sugarcane,4175,132848,31.819
brasil,metropolitana de porto alegre,2010,4874,sugarcane,4858,186389,38.367
brasil,sudoeste riograndense,2010,811,sugarcane,811,38250,47.163
brasil,sudeste riograndense,2010,10,sugarcane,10,200,20.0
brasil,pantanais sul matogrossense,2010,801,sugarcane,801,32128,40.109
brasil,centro norte de mato grosso do sul,2010,39912,sugarcane,39912,2930522,73.424
brasil,leste de mato grosso do sul,2010,95101,sugarcane,95101,7068121,74.322
brasil,sudoeste de mato grosso do sul,2010,263594,sugarcane,263594,24764893,93.95
brasil,norte matogrossense,2010,51043,sugarcane,51043,3444500,67.482
brasil,nordeste matogrossense,2010,743,sugarcane,743,15970,21.493
brasil,sudoeste matogrossense,2010,122814,sugarcane,122814,9031840,73.54
brasil,centrosul matogrossense,2010,8315,sugarcane,8315,439259,52.827
brasil,sudeste matogrossense,2010,29583,sugarcane,29583,1633155,55.205
brasil,noroeste goiano,2010,484,sugarcane,484,17402,35.954
brasil,norte goiano,2010,3838,sugarcane,3838,206719,53.861
brasil,centro goiano,2010,115029,sugarcane,115029,8606199,74.817
brasil,leste goiano,2010,25161,sugarcane,25161,2031588,80.743
brasil,sul goiano,2010,434154,sugarcane,434154,37138255,85.541
brasil,distrito federal,2010,923,sugarcane,923,69475,75.27
brasil,madeiraguapore,2011,62,sugarcane,62,3445,55.565
brasil,leste rondoniense,2011,3705,sugarcane,3705,215530,58.173
brasil,vale do jurua,2011,387,sugarcane,387,16900,43.669
brasil,vale do acre,2011,2267,sugarcane,2267,162144,71.524
brasil,norte amazonense,2011,15,sugarcane,14,655,46.786
brasil,sudoeste amazonense,2011,283,sugarcane,227,10685,47.07
brasil,centro amazonense,2011,4695,sugarcane,4643,281680,60.668
brasil,sul amazonense,2011,218,sugarcane,198,9875,49.874
brasil,norte de roraima,2011,241,sugarcane,188,679,3.612
brasil,sul de roraima,2011,323,sugarcane,251,704,2.805
brasil,baixo amazonas,2011,190,sugarcane,190,5570,29.316
brasil,marajo,2011,3,sugarcane,3,90,30.0
brasil,metropolitana de belem,2011,20,sugarcane,20,800,40.0
brasil,nordeste paraense,2011,128,sugarcane,128,4225,33.008
brasil,sudoeste paraense,2011,226,sugarcane,226,9845,43.562
brasil,sudeste paraense,2011,12025,sugarcane,12025,694622,57.765
brasil,sul do amapa,2011,130,sugarcane,130,3428,26.369
brasil,ocidental do tocantins,2011,3243,sugarcane,3243,219886,67.803
brasil,oriental do tocantins,2011,22281,sugarcane,22281,1944975,87.293
brasil,norte maranhense,2011,414,sugarcane,414,14629,35.336
brasil,oeste maranhense,2011,1099,sugarcane,1099,56200,51.137
brasil,centro maranhense,2011,1154,sugarcane,1154,79732,69.092
brasil,leste maranhense,2011,19392,sugarcane,19392,1061002,54.713
brasil,sul maranhense,2011,26506,sugarcane,26506,1461648,55.144
brasil,norte piauiense,2011,950,sugarcane,950,54550,57.421
brasil,centronorte piauiense,2011,13087,sugarcane,13087,869609,66.448
brasil,sudoeste piauiense,2011,904,sugarcane,904,47339,52.366
brasil,sudeste piauiense,2011,253,sugarcane,253,10107,39.949
brasil,noroeste cearense,2011,19088,sugarcane,19088,1042616,54.622
brasil,norte cearense,2011,14264,sugarcane,14264,756380,53.027
brasil,metropolitana de fortaleza,2011,2324,sugarcane,2324,141056,60.695
brasil,sertoes cearenses,2011,629,sugarcane,629,27551,43.801
brasil,jaguaribe,2011,1978,sugarcane,1978,115009,58.144
brasil,centrosul cearense,2011,305,sugarcane,305,10073,33.026
brasil,sul cearense,2011,2782,sugarcane,2782,117167,42.116
brasil,oeste potiguar,2011,423,sugarcane,423,13134,31.05
brasil,central potiguar,2011,49,sugarcane,49,2962,60.449
brasil,agreste potiguar,2011,4328,sugarcane,4328,247402,57.163
brasil,leste potiguar,2011,54663,sugarcane,54662,3318350,60.707
brasil,sertao paraibano,2011,656,sugarcane,656,23715,36.151
brasil,agreste paraibano,2011,6821,sugarcane,6821,332920,48.808
brasil,mata paraibana,2011,110620,sugarcane,110620,6060750,54.789
brasil,sertao pernambucano,2011,2153,sugarcane,2140,83375,38.96
brasil,sao francisco pernambucano,2011,614,sugarcane,614,24355,39.666
brasil,agreste pernambucano,2011,62634,sugarcane,62630,3324316,53.079
brasil,mata pernambucana,2011,235362,sugarcane,230986,13233414,57.291
brasil,metropolitana de recife,2011,44653,sugarcane,44653,2666821,59.723
brasil,sertao alagoano,2011,88,sugarcane,88,4365,49.602
brasil,agreste alagoano,2011,13223,sugarcane,13223,856027,64.738
brasil,leste alagoano,2011,421373,sugarcane,421373,28396716,67.391
brasil,agreste sergipano,2011,4284,sugarcane,4284,273401,63.819
brasil,leste sergipano,2011,46704,sugarcane,46704,3062633,65.575
brasil,extremo oeste baiano,2011,8018,sugarcane,8018,445882,55.61
brasil,vale saofranciscano da bahia,2011,18740,sugarcane,18740,1556850,83.076
brasil,centro norte baiano,2011,1538,sugarcane,1538,60058,39.049
brasil,nordeste baiano,2011,141,sugarcane,141,4465,31.667
brasil,metropolitana de salvador,2011,18234,sugarcane,18234,646235,35.441
brasil,centro sul baiano,2011,16020,sugarcane,16020,838945,52.369
brasil,sul baiano,2011,53480,sugarcane,53480,3439977,64.323
brasil,noroeste de minas,2011,58946,sugarcane,58946,5456730,92.572
brasil,norte de minas,2011,37948,sugarcane,37948,2110825,55.624
brasil,jequitinhonha,2011,8347,sugarcane,8347,369315,44.245
brasil,vale do mucuri,2011,10590,sugarcane,10590,685250,64.707
brasil,triangulo mineiroalto paranaiba,2011,523693,sugarcane,523693,45174785,86.262
brasil,central mineira,2011,42538,sugarcane,42538,2950146,69.353
brasil,metropolitana de belo horizonte,2011,11825,sugarcane,11825,664717,56.213
brasil,vale do rio doce,2011,12674,sugarcane,12674,765092,60.367
brasil,oeste de minas,2011,22526,sugarcane,22526,1781510,79.087
brasil,sulsudoeste de minas,2011,64627,sugarcane,64627,5390673,83.412
brasil,campo das vertentes,2011,2918,sugarcane,2918,164330,56.316
