Region1,Region2,Year,Crop,Area planted,Production,Yield
kerala,kollam,1999,rice,17426.0,35083.0,2.01
kerala,kollam,2005,rice,7218.0,16063.0,2.23
kerala,kottayam,2003,rice,11502.0,26195.0,2.28
kerala,kottayam,2000,rice,16677.0,43055.0,2.58
kerala,kottayam,2007,rice,10969.0,28428.0,2.59
kerala,kottayam,1998,rice,14393.0,35658.0,2.48
kerala,kottayam,2008,rice,10951.0,32154.0,2.94
kerala,kottayam,2002,rice,12264.0,30884.0,2.52
kerala,kottayam,2001,rice,15250.0,34651.0,2.27
kerala,kottayam,2004,rice,13161.0,32789.0,2.49
kerala,kottayam,2009,rice,15474.0,39413.0,2.55
kerala,kottayam,2010,rice,14775.0,40970.0,2.77
kerala,kottayam,1999,rice,15822.0,41401.0,2.62
kerala,kottayam,2011,rice,21410.0,63579.0,2.97
kerala,kottayam,2005,rice,12557.0,31261.0,2.49
kerala,kottayam,2006,rice,13814.0,35550.0,2.57
kerala,kozhikode,2008,rice,4038.0,5613.0,1.39
kerala,kozhikode,2000,rice,6737.0,9045.0,1.34
kerala,kozhikode,2010,rice,3003.0,3814.0,1.27
kerala,kozhikode,2004,rice,4623.0,6727.0,1.46
kerala,kozhikode,1998,rice,6843.0,7834.0,1.14
kerala,kozhikode,2011,rice,2920.0,4274.0,1.46
kerala,kozhikode,1999,rice,6495.0,8720.0,1.34
kerala,kozhikode,2002,rice,5085.0,7167.0,1.41
kerala,kozhikode,2006,rice,4295.0,6092.0,1.42
kerala,kozhikode,2003,rice,5185.0,7579.0,1.46
kerala,kozhikode,2001,rice,6402.0,8313.0,1.3
kerala,kozhikode,2005,rice,4703.0,6314.0,1.34
kerala,kozhikode,2009,rice,3277.0,4302.0,1.31
kerala,kozhikode,2007,rice,3800.0,5097.0,1.34
kerala,malappuram,1999,rice,23495.0,42117.0,1.79
kerala,malappuram,2008,rice,11013.0,23265.0,2.11
kerala,malappuram,2007,rice,9496.0,21748.0,2.29
kerala,malappuram,2000,rice,23148.0,43797.0,1.89
kerala,malappuram,2009,rice,8838.0,19893.0,2.25
kerala,malappuram,2011,rice,7528.0,18577.0,2.47
kerala,malappuram,2001,rice,22654.0,44059.0,1.94
kerala,malappuram,2004,rice,16749.0,36539.0,2.18
kerala,malappuram,2002,rice,19678.0,38981.0,1.98
kerala,malappuram,2003,rice,17671.0,36744.0,2.08
kerala,malappuram,2005,rice,14885.0,31377.0,2.11
kerala,malappuram,1998,rice,23818.0,42341.0,1.78
kerala,malappuram,2010,rice,8949.0,21069.0,2.35
kerala,malappuram,2006,rice,15109.0,33123.0,2.19
kerala,palakkad,1999,rice,109704.0,250911.0,2.29
kerala,palakkad,2011,rice,83998.0,224413.0,2.67
kerala,palakkad,2007,rice,99173.0,244244.0,2.46
kerala,palakkad,2005,rice,113919.0,266634.0,2.34
kerala,palakkad,2008,rice,96190.0,240143.0,2.5
kerala,palakkad,1998,rice,107467.0,237788.0,2.21
kerala,palakkad,2000,rice,118701.0,262173.0,2.21
kerala,palakkad,2003,rice,105131.0,189443.0,1.8
kerala,palakkad,2001,rice,115904.0,269302.0,2.32
kerala,palakkad,2006,rice,109208.0,270103.0,2.47
kerala,palakkad,2009,rice,100522.0,266231.0,2.65
kerala,palakkad,2002,rice,115910.0,243926.0,2.1
kerala,palakkad,2004,rice,111029.0,260118.0,2.34
kerala,palakkad,2010,rice,87511.0,218155.0,2.49
kerala,pathanamthitta,2010,rice,2986.0,6628.0,2.22
kerala,pathanamthitta,2002,rice,5431.0,13521.0,2.49
kerala,pathanamthitta,1999,rice,6716.0,18639.0,2.78
kerala,pathanamthitta,2006,rice,2616.0,7101.0,2.71
kerala,pathanamthitta,2009,rice,2996.0,7738.0,2.58
kerala,pathanamthitta,2003,rice,5262.0,12641.0,2.4
kerala,pathanamthitta,2011,rice,2802.0,8989.0,3.21
kerala,pathanamthitta,1998,rice,7497.0,19467.0,2.6
kerala,pathanamthitta,2008,rice,2681.0,7399.0,2.76
kerala,pathanamthitta,2000,rice,6279.0,17159.0,2.73
kerala,pathanamthitta,2001,rice,5218.0,12855.0,2.46
kerala,pathanamthitta,2004,rice,4339.0,10784.0,2.49
kerala,pathanamthitta,2005,rice,3291.0,7518.0,2.28
kerala,pathanamthitta,2007,rice,2001.0,4631.0,2.31
kerala,thiruvananthapuram,2008,rice,2995.0,7274.0,2.43
kerala,thiruvananthapuram,2001,rice,10146.0,22021.0,2.17
kerala,thiruvananthapuram,2002,rice,6423.0,14119.0,2.2
kerala,thiruvananthapuram,2000,rice,7004.0,14477.0,2.07
kerala,thiruvananthapuram,2010,rice,2919.0,6923.0,2.37
kerala,thiruvananthapuram,2009,rice,2940.0,7564.0,2.57
kerala,thiruvananthapuram,2011,rice,2395.0,6139.0,2.56
kerala,thiruvananthapuram,2003,rice,5371.0,11278.0,2.1
kerala,thiruvananthapuram,2005,rice,4705.0,11034.0,2.35
kerala,thiruvananthapuram,1999,rice,7969.0,17550.0,2.2
kerala,thiruvananthapuram,2006,rice,3849.0,10077.0,2.62
kerala,thiruvananthapuram,2004,rice,5196.0,12356.0,2.38
kerala,thiruvananthapuram,2007,rice,2867.0,7182.0,2.51
kerala,thiruvananthapuram,1998,rice,9598.0,17689.0,1.84
kerala,thrissur,2005,rice,31074.0,72951.0,2.35
kerala,thrissur,2004,rice,36351.0,87463.0,2.41
kerala,thrissur,2003,rice,34158.0,79842.0,2.34
kerala,thrissur,2007,rice,24422.0,59381.0,2.43
kerala,thrissur,2002,rice,37274.0,87272.0,2.34
kerala,thrissur,1998,rice,39215.0,74190.0,1.89
kerala,thrissur,2001,rice,37012.0,84281.0,2.28
kerala,thrissur,2010,rice,20259.0,53079.0,2.62
kerala,thrissur,2009,rice,25439.0,63854.0,2.51
kerala,thrissur,2000,rice,39384.0,82105.0,2.08
kerala,thrissur,2008,rice,27928.0,71909.0,2.57
kerala,thrissur,2006,rice,27311.0,65036.0,2.38
kerala,thrissur,2011,rice,21172.0,62316.0,2.94
kerala,thrissur,1999,rice,42887.0,92209.0,2.15
kerala,wayanad,2007,rice,12408.0,32079.0,2.59
kerala,wayanad,2003,rice,12343.0,28421.0,2.3
kerala,wayanad,1999,rice,17304.0,44761.0,2.59
kerala,wayanad,2001,rice,12855.0,32076.0,2.5
kerala,wayanad,2008,rice,12746.0,33861.0,2.66
kerala,wayanad,2006,rice,11832.0,30722.0,2.6
kerala,wayanad,2011,rice,8995.0,23526.0,2.62
kerala,wayanad,2002,rice,12988.0,31326.0,2.41
kerala,wayanad,2009,rice,12995.0,33157.0,2.55
kerala,wayanad,2010,rice,11054.0,27911.0,2.53
kerala,wayanad,2004,rice,11331.0,29206.0,2.58
kerala,wayanad,2005,rice,11503.0,28385.0,2.47
kerala,wayanad,1998,rice,15642.0,34689.0,2.22
kerala,wayanad,2000,rice,15000.0,33802.0,2.25
maharashtra,ahmadnagar,2000,corn,21000.0,20600.0,0.98
maharashtra,ahmadnagar,2008,corn,22202.0,69780.0,3.14
maharashtra,ahmadnagar,2007,corn,372.0,1025.0,2.76
maharashtra,ahmadnagar,2001,corn,20200.0,34500.0,1.71
maharashtra,ahmadnagar,2006,corn,34400.0,64200.0,1.87
maharashtra,ahmadnagar,2004,corn,25400.0,40400.0,1.59
maharashtra,ahmadnagar,2002,corn,19800.0,23200.0,1.17
maharashtra,ahmadnagar,1998,corn,15200.0,27000.0,1.78
maharashtra,ahmadnagar,1999,corn,16900.0,26200.0,1.55
maharashtra,ahmadnagar,2010,corn,58500.0,165800.0,2.83
maharashtra,ahmadnagar,2003,corn,17200.0,11800.0,0.69
maharashtra,ahmadnagar,2009,corn,50100.0,136300.0,2.72
maharashtra,akola,2003,corn,800.0,1600.0,2.0
maharashtra,akola,2010,corn,1500.0,3500.0,2.33
maharashtra,akola,2009,corn,1800.0,3300.0,1.83
maharashtra,akola,2006,corn,3400.0,4400.0,1.29
maharashtra,akola,1998,corn,500.0,900.0,1.8
maharashtra,akola,2004,corn,700.0,800.0,1.14
maharashtra,akola,2007,corn,35.0,108.0,3.09
maharashtra,akola,2008,corn,2103.0,6405.0,3.05
maharashtra,aurangabad,2007,corn,1097.0,3085.0,2.81
maharashtra,aurangabad,2004,corn,91800.0,172600.0,1.88
maharashtra,aurangabad,2010,corn,142700.0,521600.0,3.66
maharashtra,aurangabad,1999,corn,47000.0,80100.0,1.7
maharashtra,aurangabad,2000,corn,74500.0,71200.0,0.96
maharashtra,aurangabad,2008,corn,113010.0,311331.0,2.75
maharashtra,aurangabad,2009,corn,126100.0,335600.0,2.66
maharashtra,aurangabad,2002,corn,84000.0,208100.0,2.48
maharashtra,aurangabad,1998,corn,44800.0,95300.0,2.13
maharashtra,aurangabad,2003,corn,92500.0,195100.0,2.11
maharashtra,aurangabad,2006,corn,104400.0,288900.0,2.77
maharashtra,aurangabad,2001,corn,77900.0,153400.0,1.97
maharashtra,bhandara,2002,rice,171900.0,197400.0,1.15
maharashtra,bhandara,2004,rice,165900.0,124100.0,0.75
maharashtra,bhandara,2000,rice,142300.0,146900.0,1.03
maharashtra,bhandara,2003,rice,173300.0,271900.0,1.57
maharashtra,bhandara,1999,rice,146500.0,229600.0,1.57
maharashtra,bhandara,2005,rice,173000.0,290300.0,1.68
maharashtra,bhandara,2001,rice,146400.0,204100.0,1.39
maharashtra,bhandara,1998,rice,324900.0,386900.0,1.19
maharashtra,bhandara,2006,rice,180400.0,263700.0,1.46
maharashtra,bid,2007,corn,82.0,120.0,1.46
maharashtra,bid,1998,corn,5600.0,10000.0,1.79
maharashtra,bid,2004,corn,5300.0,5400.0,1.02
maharashtra,bid,2003,corn,5000.0,3200.0,0.64
maharashtra,bid,2010,corn,8700.0,13300.0,1.53
maharashtra,bid,2009,corn,11600.0,10900.0,0.94
maharashtra,bid,1999,corn,6500.0,10900.0,1.68
maharashtra,bid,2000,corn,7800.0,8000.0,1.03
maharashtra,bid,2008,corn,8326.0,8832.0,1.06
maharashtra,bid,2001,corn,4200.0,5700.0,1.36
maharashtra,bid,2006,corn,7700.0,14700.0,1.91
maharashtra,bid,2002,corn,5600.0,5200.0,0.93
maharashtra,buldana,2001,corn,21600.0,52900.0,2.45
maharashtra,buldana,2009,corn,84900.0,185600.0,2.19
maharashtra,buldana,2002,corn,25700.0,52300.0,2.04
maharashtra,buldana,2000,corn,21100.0,20100.0,0.95
maharashtra,buldana,1999,corn,19400.0,29600.0,1.53
maharashtra,buldana,2003,corn,27100.0,57700.0,2.13
maharashtra,buldana,1998,corn,23100.0,41400.0,1.79
maharashtra,buldana,2010,corn,74800.0,182000.0,2.43
maharashtra,buldana,2007,corn,646.0,2041.0,3.16
maharashtra,buldana,2004,corn,34900.0,42900.0,1.23
maharashtra,buldana,2008,corn,54914.0,166126.0,3.03
maharashtra,buldana,2006,corn,43600.0,72900.0,1.67
maharashtra,chandrapur,2004,rice,143000.0,108300.0,0.76
maharashtra,chandrapur,1999,rice,143700.0,216300.0,1.51
maharashtra,chandrapur,2005,rice,133700.0,209900.0,1.57
maharashtra,chandrapur,2000,rice,146300.0,120800.0,0.83
maharashtra,chandrapur,2002,rice,142500.0,109000.0,0.76
maharashtra,chandrapur,1998,rice,135200.0,164400.0,1.22
maharashtra,chandrapur,1999,corn,200.0,300.0,1.5
maharashtra,chandrapur,2006,rice,139200.0,193700.0,1.39
maharashtra,chandrapur,2001,rice,153200.0,221100.0,1.44
maharashtra,chandrapur,2003,rice,143400.0,207600.0,1.45
maharashtra,chandrapur,2000,corn,200.0,200.0,1.0
maharashtra,dhule,2002,corn,8400.0,15300.0,1.82
maharashtra,dhule,2009,corn,40000.0,91800.0,2.3
maharashtra,dhule,2000,corn,4100.0,3000.0,0.73
maharashtra,dhule,2001,corn,7100.0,12700.0,1.79
maharashtra,dhule,1998,corn,20300.0,39700.0,1.96
maharashtra,dhule,2007,corn,359.0,895.0,2.49
maharashtra,dhule,2008,corn,32309.0,43728.0,1.35
maharashtra,dhule,2004,corn,9700.0,23400.0,2.41
maharashtra,dhule,2010,corn,48200.0,163700.0,3.4
maharashtra,dhule,2006,corn,21600.0,41000.0,1.9
maharashtra,dhule,2003,corn,9400.0,27100.0,2.88
maharashtra,dhule,1999,corn,4100.0,6600.0,1.61
maharashtra,gadchiroli,2005,rice,150700.0,227900.0,1.51
maharashtra,gadchiroli,2009,corn,2500.0,5000.0,2.0
maharashtra,gadchiroli,2007,corn,27.0,82.0,3.04
maharashtra,gadchiroli,2006,rice,143000.0,211300.0,1.48
maharashtra,gadchiroli,2002,corn,2300.0,4500.0,1.96
maharashtra,gadchiroli,2010,corn,3100.0,7100.0,2.29
maharashtra,gadchiroli,2002,rice,144100.0,77700.0,0.54
maharashtra,gadchiroli,2000,rice,140800.0,110100.0,0.78
maharashtra,gadchiroli,2000,corn,2900.0,3800.0,1.31
maharashtra,gadchiroli,2004,corn,2500.0,3100.0,1.24
maharashtra,gadchiroli,2004,rice,145900.0,126200.0,0.86
maharashtra,gadchiroli,2006,corn,2600.0,4600.0,1.77
maharashtra,gadchiroli,1999,rice,144800.0,200300.0,1.38
maharashtra,gadchiroli,2001,rice,145100.0,168700.0,1.16
maharashtra,gadchiroli,2003,rice,146100.0,179100.0,1.23
maharashtra,gadchiroli,2001,corn,2200.0,5600.0,2.55
maharashtra,gadchiroli,2003,corn,2700.0,5700.0,2.11
maharashtra,gadchiroli,1998,rice,143100.0,161200.0,1.13
maharashtra,gadchiroli,2008,corn,2202.0,3304.0,1.5
maharashtra,gondiya,2000,rice,183400.0,159700.0,0.87
maharashtra,gondiya,2003,rice,176600.0,266900.0,1.51
maharashtra,gondiya,2001,rice,181200.0,237900.0,1.31
maharashtra,gondiya,2006,rice,197700.0,230600.0,1.17
maharashtra,gondiya,2002,rice,172600.0,173900.0,1.01
maharashtra,gondiya,2005,rice,188500.0,287200.0,1.52
maharashtra,gondiya,2004,rice,163800.0,100400.0,0.61
maharashtra,jalgaon,2004,corn,21300.0,44000.0,2.07
maharashtra,jalgaon,2003,corn,16000.0,51700.0,3.23
maharashtra,jalgaon,1999,corn,9200.0,14800.0,1.61
maharashtra,jalgaon,1998,corn,8600.0,17600.0,2.05
maharashtra,jalgaon,2008,corn,69053.0,175053.0,2.54
maharashtra,jalgaon,2001,corn,9900.0,18100.0,1.83
maharashtra,jalgaon,2010,corn,86800.0,283600.0,3.27
maharashtra,jalgaon,2002,corn,14300.0,40200.0,2.81
maharashtra,jalgaon,2007,corn,693.0,1951.0,2.82
maharashtra,jalgaon,2006,corn,46100.0,134000.0,2.91
maharashtra,jalgaon,2009,corn,85700.0,195800.0,2.28
maharashtra,jalgaon,2000,corn,9500.0,6100.0,0.64
maharashtra,jalna,2010,corn,63500.0,183800.0,2.89
maharashtra,jalna,2000,corn,45600.0,44200.0,0.97
maharashtra,jalna,2007,corn,682.0,2162.0,3.17
maharashtra,jalna,2004,corn,60900.0,109700.0,1.8
maharashtra,jalna,2002,corn,57800.0,123300.0,2.13
maharashtra,jalna,2001,corn,41200.0,61500.0,1.49
maharashtra,jalna,2009,corn,61400.0,129100.0,2.1
maharashtra,jalna,2006,corn,67700.0,146900.0,2.17
maharashtra,jalna,1999,corn,38300.0,68500.0,1.79
maharashtra,jalna,1998,corn,36900.0,79300.0,2.15
maharashtra,jalna,2003,corn,61200.0,161900.0,2.65
maharashtra,jalna,2008,corn,56841.0,89678.0,1.58
maharashtra,kolhapur,2007,corn,116.0,308.0,2.66
maharashtra,kolhapur,2004,rice,111100.0,281300.0,2.53
maharashtra,kolhapur,2008,corn,2870.0,5579.0,1.94
maharashtra,kolhapur,2004,corn,9300.0,24500.0,2.63
maharashtra,kolhapur,2001,corn,6600.0,14100.0,2.14
maharashtra,kolhapur,2009,corn,9100.0,24300.0,2.67
maharashtra,kolhapur,1999,rice,103500.0,262600.0,2.54
maharashtra,kolhapur,2002,corn,7800.0,13900.0,1.78
maharashtra,kolhapur,2006,rice,110400.0,286400.0,2.59
maharashtra,kolhapur,2003,corn,7900.0,15600.0,1.97
maharashtra,kolhapur,2003,rice,106900.0,248300.0,2.32
maharashtra,kolhapur,2000,rice,106700.0,233700.0,2.19
maharashtra,kolhapur,2010,corn,10100.0,22700.0,2.25
maharashtra,kolhapur,2006,corn,11400.0,20100.0,1.76
maharashtra,kolhapur,1998,corn,5500.0,9400.0,1.71
maharashtra,kolhapur,2002,rice,106100.0,234700.0,2.21
maharashtra,kolhapur,2000,corn,5800.0,7500.0,1.29
maharashtra,kolhapur,1999,corn,6100.0,9600.0,1.57
maharashtra,kolhapur,2005,rice,108900.0,247800.0,2.28
maharashtra,kolhapur,1998,rice,106300.0,289800.0,2.73
maharashtra,kolhapur,2001,rice,106300.0,290500.0,2.73
maharashtra,latur,2008,corn,4808.0,3915.0,0.81
maharashtra,latur,2009,corn,4800.0,4800.0,1.0
maharashtra,latur,1999,corn,4500.0,5000.0,1.11
maharashtra,latur,2007,corn,50.0,54.0,1.08
maharashtra,latur,2000,corn,5900.0,5900.0,1.0
maharashtra,latur,2006,corn,4900.0,5800.0,1.18
maharashtra,latur,2004,corn,5700.0,6000.0,1.05
maharashtra,latur,2001,corn,5800.0,10500.0,1.81
maharashtra,latur,2002,corn,4600.0,3400.0,0.74
maharashtra,latur,2003,corn,4900.0,3300.0,0.67
maharashtra,latur,2010,corn,6100.0,7200.0,1.18
maharashtra,latur,1998,corn,4200.0,7700.0,1.83
maharashtra,nagpur,2001,rice,42700.0,55100.0,1.29
maharashtra,nagpur,2005,rice,45800.0,62900.0,1.37
maharashtra,nagpur,1999,rice,37700.0,42200.0,1.12
maharashtra,nagpur,2002,rice,43500.0,42100.0,0.97
maharashtra,nagpur,1998,rice,29200.0,40300.0,1.38
maharashtra,nagpur,2006,rice,46800.0,70600.0,1.51
maharashtra,nagpur,2000,rice,37700.0,37400.0,0.99
maharashtra,nagpur,2004,rice,43300.0,41600.0,0.96
maharashtra,nagpur,2003,rice,44900.0,65300.0,1.45
maharashtra,nandurbar,2009,corn,28200.0,63400.0,2.25
maharashtra,nandurbar,2003,corn,18200.0,35500.0,1.95
maharashtra,nandurbar,2007,corn,308.0,717.0,2.33
maharashtra,nandurbar,2000,corn,16100.0,10000.0,0.62
maharashtra,nandurbar,2002,corn,16800.0,21100.0,1.26
maharashtra,nandurbar,2008,corn,26106.0,52117.0,2.0
maharashtra,nandurbar,1999,rice,190200.0,246800.0,1.3
maharashtra,nandurbar,2006,corn,25500.0,31700.0,1.24
maharashtra,nandurbar,2004,corn,20300.0,28700.0,1.41
maharashtra,nandurbar,2010,corn,29400.0,74900.0,2.55
maharashtra,nashik,2004,corn,40300.0,87500.0,2.17
maharashtra,nashik,2003,corn,37400.0,90600.0,2.42
maharashtra,nashik,1999,corn,20500.0,29400.0,1.43
maharashtra,nashik,2001,corn,28900.0,64900.0,2.25
maharashtra,nashik,2008,corn,101623.0,293265.0,2.89
maharashtra,nashik,2007,corn,1017.0,2933.0,2.88
maharashtra,nashik,1998,corn,17600.0,35000.0,1.99
maharashtra,nashik,2000,corn,22600.0,14800.0,0.65
maharashtra,nashik,2002,corn,33500.0,87500.0,2.61
maharashtra,nashik,2006,corn,91300.0,146900.0,1.61
maharashtra,nashik,2010,corn,168000.0,546100.0,3.25
maharashtra,nashik,2009,corn,143600.0,326100.0,2.27
maharashtra,osmanabad,2004,corn,13500.0,11300.0,0.84
maharashtra,osmanabad,2008,corn,12618.0,10233.0,0.81
maharashtra,osmanabad,2009,corn,18000.0,19700.0,1.09
maharashtra,osmanabad,2002,corn,11000.0,7200.0,0.65
maharashtra,osmanabad,2001,corn,9200.0,5500.0,0.6
maharashtra,osmanabad,2000,corn,12200.0,11700.0,0.96
maharashtra,osmanabad,1998,corn,9200.0,3800.0,0.41
maharashtra,osmanabad,2006,corn,15100.0,15400.0,1.02
maharashtra,osmanabad,1999,corn,10900.0,13300.0,1.22
maharashtra,osmanabad,2007,corn,150.0,141.0,0.94
maharashtra,osmanabad,2010,corn,17400.0,17300.0,0.99
maharashtra,parbhani,1999,corn,1700.0,2000.0,1.18
maharashtra,parbhani,2002,corn,2100.0,1900.0,0.9
maharashtra,parbhani,2004,corn,2300.0,2400.0,1.04
maharashtra,parbhani,2006,corn,2800.0,3700.0,1.32
maharashtra,parbhani,2009,corn,2300.0,2000.0,0.87
maharashtra,parbhani,2000,corn,2300.0,2400.0,1.04
maharashtra,parbhani,1998,corn,2000.0,3400.0,1.7
maharashtra,parbhani,2010,corn,1800.0,2000.0,1.11
maharashtra,parbhani,2007,corn,25.0,37.0,1.48
maharashtra,parbhani,2003,corn,2100.0,1500.0,0.71
maharashtra,parbhani,2001,corn,2100.0,3700.0,1.76
maharashtra,parbhani,2008,corn,1509.0,1216.0,0.81
maharashtra,pune,2006,corn,18300.0,42500.0,2.32
maharashtra,pune,2008,corn,5804.0,13666.0,2.35
maharashtra,pune,2001,corn,15300.0,25800.0,1.69
maharashtra,pune,2009,corn,16000.0,41100.0,2.57
maharashtra,pune,2010,corn,25300.0,72200.0,2.85
maharashtra,pune,2002,corn,14900.0,28500.0,1.91
maharashtra,pune,1999,corn,15000.0,22400.0,1.49
maharashtra,pune,2000,corn,16200.0,15100.0,0.93
maharashtra,pune,2004,corn,15300.0,33700.0,2.2
maharashtra,pune,2003,corn,10400.0,18100.0,1.74
maharashtra,pune,1998,corn,13900.0,23800.0,1.71
maharashtra,pune,2007,corn,166.0,452.0,2.72
maharashtra,raigarh,2002,rice,133200.0,277800.0,2.09
maharashtra,raigarh,2000,rice,134700.0,291700.0,2.17
maharashtra,raigarh,2006,rice,132200.0,314500.0,2.38
maharashtra,raigarh,2004,rice,133000.0,297200.0,2.23
maharashtra,raigarh,1998,rice,135400.0,347700.0,2.57
maharashtra,raigarh,2001,rice,133700.0,356800.0,2.67
maharashtra,raigarh,2005,rice,129500.0,295000.0,2.28
maharashtra,raigarh,1999,rice,135700.0,328500.0,2.42
maharashtra,raigarh,2003,rice,133100.0,376300.0,2.83
maharashtra,ratnagiri,2000,rice,78800.0,167100.0,2.12
maharashtra,ratnagiri,2002,rice,78800.0,149100.0,1.89
maharashtra,ratnagiri,1998,rice,78800.0,220200.0,2.79
maharashtra,ratnagiri,2006,rice,78000.0,211200.0,2.71
maharashtra,ratnagiri,2001,rice,78700.0,210200.0,2.67
maharashtra,ratnagiri,2004,rice,79300.0,187200.0,2.36
maharashtra,ratnagiri,1999,rice,79900.0,192800.0,2.41
maharashtra,ratnagiri,2003,rice,79400.0,239100.0,3.01
maharashtra,ratnagiri,2005,rice,77200.0,195200.0,2.53
maharashtra,sangli,1998,corn,15200.0,27200.0,1.79
maharashtra,sangli,2002,corn,17200.0,25000.0,1.45
maharashtra,sangli,1999,corn,17400.0,27800.0,1.6
maharashtra,sangli,2007,corn,342.0,820.0,2.4
maharashtra,sangli,2001,corn,17100.0,32000.0,1.87
maharashtra,sangli,2009,corn,28400.0,70700.0,2.49
maharashtra,sangli,2003,corn,13200.0,30800.0,2.33
maharashtra,sangli,2008,corn,13533.0,28144.0,2.08
maharashtra,sangli,2000,corn,17200.0,18200.0,1.06
maharashtra,sangli,2006,corn,26000.0,31700.0,1.22
maharashtra,sangli,2004,corn,23700.0,47800.0,2.02
maharashtra,sangli,2010,corn,41700.0,130500.0,3.13
maharashtra,satara,2001,corn,12400.0,24600.0,1.98
maharashtra,satara,2010,corn,19000.0,38200.0,2.01
maharashtra,satara,2004,corn,16100.0,29500.0,1.83
maharashtra,satara,1999,corn,13700.0,20900.0,1.53
maharashtra,satara,1998,corn,11800.0,21400.0,1.81
maharashtra,satara,2006,corn,15500.0,25200.0,1.63
maharashtra,satara,2003,corn,12500.0,24400.0,1.95
maharashtra,satara,2009,corn,16600.0,42600.0,2.57
maharashtra,satara,2002,corn,13300.0,27700.0,2.08
maharashtra,satara,2007,corn,160.0,278.0,1.74
maharashtra,satara,2000,corn,12000.0,11900.0,0.99
maharashtra,satara,2008,corn,6660.0,11051.0,1.66
maharashtra,sindhudurg,2006,rice,78800.0,229200.0,2.91
maharashtra,sindhudurg,2002,rice,78900.0,172300.0,2.18
maharashtra,sindhudurg,2001,rice,78600.0,197400.0,2.51
maharashtra,sindhudurg,2005,rice,78700.0,224200.0,2.85
maharashtra,sindhudurg,2000,rice,79800.0,197500.0,2.47
maharashtra,sindhudurg,2003,rice,79000.0,245400.0,3.11
maharashtra,sindhudurg,1998,rice,80100.0,218300.0,2.73
maharashtra,sindhudurg,2004,rice,78800.0,219300.0,2.78
maharashtra,sindhudurg,1999,rice,79900.0,181300.0,2.27
maharashtra,solapur,2004,corn,27700.0,38400.0,1.39
maharashtra,solapur,2010,corn,55900.0,123500.0,2.21
maharashtra,solapur,2006,corn,31900.0,47200.0,1.48
maharashtra,solapur,2001,corn,23100.0,27510.0,1.19
maharashtra,solapur,2007,corn,333.0,551.0,1.65
maharashtra,solapur,2009,corn,37500.0,99600.0,2.66
maharashtra,solapur,2003,corn,14800.0,4900.0,0.33
maharashtra,solapur,2008,corn,9757.0,22517.0,2.31
maharashtra,solapur,1999,corn,27000.0,40300.0,1.49
maharashtra,solapur,2002,corn,27100.0,47400.0,1.75
maharashtra,solapur,1998,corn,30600.0,53500.0,1.75
maharashtra,solapur,2000,corn,29100.0,26300.0,0.9
maharashtra,thane,2001,rice,,345100.0,2.45
maharashtra,thane,2002,rice,,159800.0,1.14
maharashtra,thane,2004,rice,,335400.0,2.38
maharashtra,thane,2000,rice,,175300.0,1.24
maharashtra,thane,2003,rice,,397500.0,2.82
maharashtra,thane,2006,rice,,257400.0,1.84
maharashtra,thane,1999,rice,,302000.0,2.13
maharashtra,thane,2005,rice,,310600.0,2.23
maharashtra,thane,1998,rice,,272800.0,1.92
maharashtra,wardha,1998,corn,400.0,600.0,1.5
manipur,chandel,1998,rice,16230.0,32450.0,2.0
manipur,chandel,1998,rice,23450.0,52580.0,2.24
manipur,chandel,1998,rice,6240.0,8500.0,1.36
manipur,chandel,1998,rice,17610.0,45870.0,2.6
manipur,chandel,1998,rice,28360.0,73620.0,2.6
manipur,chandel,1998,rice,18730.0,49030.0,2.62
manipur,chandel,1998,rice,33230.0,80490.0,2.42
manipur,chandel,1998,rice,13680.0,28050.0,2.05
meghalaya,east garo hills,2011,rice,17588.0,26156.0,1.49
meghalaya,east garo hills,2007,rice,17537.0,21619.0,1.23
meghalaya,east garo hills,2005,rice,17802.0,35395.0,1.99
meghalaya,east garo hills,2000,rice,17082.0,30210.0,1.77
meghalaya,east garo hills,2009,rice,17558.0,26121.0,1.49
meghalaya,east garo hills,1999,rice,17070.0,24869.0,1.46
meghalaya,east garo hills,2010,rice,17570.0,26168.0,1.49
meghalaya,east garo hills,2006,rice,17603.0,27091.0,1.54
meghalaya,east garo hills,2008,rice,17542.0,26342.0,1.5
meghalaya,east khasi hills,2000,rice,5484.0,10357.0,1.89
meghalaya,east khasi hills,2006,rice,5602.0,10391.0,1.85
meghalaya,east khasi hills,2005,rice,5656.0,10335.0,1.83
meghalaya,east khasi hills,1999,rice,5379.0,10243.0,1.9
meghalaya,east khasi hills,2010,rice,5794.0,10739.0,1.85
meghalaya,east khasi hills,2008,rice,5807.0,10676.0,1.84
meghalaya,east khasi hills,2009,rice,5801.0,10693.0,1.84
meghalaya,east khasi hills,2007,rice,5645.0,10397.0,1.84
meghalaya,east khasi hills,2011,rice,5813.0,10719.0,1.84
meghalaya,jaintia hills,2007,rice,12304.0,18820.0,1.53
meghalaya,jaintia hills,2000,rice,17045.0,25742.0,1.51
meghalaya,jaintia hills,2008,rice,12336.0,20093.0,1.63
meghalaya,jaintia hills,1999,rice,16853.0,26431.0,1.57
meghalaya,jaintia hills,2010,rice,12374.0,21097.0,1.7
meghalaya,jaintia hills,2006,rice,12294.0,18792.0,1.53
