Year,Region2,Crop,Region1,Area harvested,Area planted,Production,Yield
2010,wadena,soybeans,mn,7100.0,7200.0,292000.0,41.1
2010,walsh,soybeans,nd,71000.0,72000.0,2330000.0,32.8
2010,walworth,soybeans,sd,48000.0,48000.0,1243000.0,25.9
2010,wapello,soybeans,ia,51400.0,53000.0,2343000.0,45.6
2010,ward,soybeans,nd,21800.0,22000.0,674000.0,30.9
2010,warren,soybeans,ia,63100.0,64400.0,3052000.0,48.4
2010,warren,soybeans,il,104400.0,105000.0,5759000.0,55.2
2010,warren,soybeans,in,69600.0,69700.0,3774000.0,54.2
2010,warren,soybeans,mo,29000.0,29200.0,1380000.0,47.6
2010,warren,soybeans,oh,38000.0,38000.0,1765000.0,46.4
2010,warrick,soybeans,in,37600.0,37800.0,1443000.0,38.4
2010,waseca,soybeans,mn,85800.0,87000.0,4392000.0,51.2
2010,washington,soybeans,ia,90000.0,91000.0,4221000.0,46.9
2010,washington,soybeans,il,138500.0,139000.0,6329000.0,45.7
2010,washington,soybeans,in,43900.0,44200.0,1525000.0,34.7
2010,washington,soybeans,ks,104000.0,107000.0,3900000.0,37.5
2010,washington,soybeans,mn,13800.0,13900.0,660000.0,47.8
2010,washington,soybeans,ne,80200.0,80800.0,4172000.0,52.0
2010,washington,soybeans,oh,6250.0,6300.0,276000.0,44.2
2010,watonwan,soybeans,mn,100500.0,102500.0,4850000.0,48.3
2010,wayne,soybeans,ia,57200.0,58200.0,2436000.0,42.6
2010,wayne,soybeans,il,131300.0,132000.0,5803000.0,44.2
2010,wayne,soybeans,in,63300.0,63300.0,3085000.0,48.7
2010,wayne,soybeans,ne,98400.0,99000.0,5125000.0,52.1
2010,wayne,soybeans,oh,45900.0,46000.0,2530000.0,55.1
2010,webster,soybeans,ia,150600.0,151000.0,6856000.0,45.5
2010,webster,soybeans,mo,900.0,900.0,29000.0,32.2
2010,webster,soybeans,ne,54200.0,54500.0,2820000.0,52.0
2010,wells,soybeans,in,100400.0,100500.0,5149000.0,51.3
2010,wells,soybeans,nd,155500.0,158000.0,5016000.0,32.3
2010,white,soybeans,ar,39800.0,40100.0,834000.0,21.0
2010,white,soybeans,il,109300.0,110000.0,5032000.0,46.0
2010,white,soybeans,in,98200.0,98300.0,5298000.0,54.0
2010,whiteside,soybeans,il,77700.0,78000.0,4036000.0,51.9
2010,whitley,soybeans,in,63100.0,63200.0,2766000.0,43.8
2010,wichita,soybeans,ks,400.0,700.0,15700.0,39.3
2010,wilkin,soybeans,mn,169500.0,170500.0,6220000.0,36.7
2010,will,soybeans,il,93200.0,94000.0,4383000.0,47.0
2010,williams,soybeans,oh,81900.0,82000.0,3500000.0,42.7
2010,williamson,soybeans,il,27900.0,28000.0,972000.0,34.8
2010,wilson,soybeans,ks,75000.0,76000.0,1911000.0,25.5
2010,winnebago,soybeans,ia,87800.0,87900.0,4526000.0,51.5
2010,winnebago,soybeans,il,41800.0,42000.0,2290000.0,54.8
2010,winneshiek,soybeans,ia,67600.0,68000.0,3722000.0,55.1
2010,winona,soybeans,mn,29000.0,29200.0,1627000.0,56.1
2010,wood,soybeans,oh,142800.0,143000.0,6186000.0,43.3
2010,woodbury,soybeans,ia,167500.0,168000.0,8440000.0,50.4
2010,woodford,soybeans,il,99600.0,100000.0,5585000.0,56.1
2010,woodruff,soybeans,ar,140200.0,143600.0,3706000.0,26.4
2010,woodson,soybeans,ks,36500.0,36800.0,978000.0,26.8
2010,worth,soybeans,ia,84400.0,84600.0,4451000.0,52.7
2010,worth,soybeans,mo,20700.0,20900.0,848000.0,41.0
2010,wright,soybeans,ia,138000.0,138500.0,5754000.0,41.7
2010,wright,soybeans,mn,76800.0,77300.0,3625000.0,47.2
2010,wyandot,soybeans,oh,95800.0,96000.0,4713000.0,49.2
2010,wyandotte,soybeans,ks,4100.0,4300.0,158000.0,38.5
2010,yankton,soybeans,sd,80000.0,80500.0,4003000.0,50.0
2010,yellow medicine,soybeans,mn,168000.0,171000.0,7760000.0,46.2
2010,york,soybeans,ne,107100.0,107700.0,6420000.0,59.9
2011,adair,soybeans,ia,101900.0,103500.0,5130000.0,50.3
2011,adair,soybeans,mo,33800.0,34300.0,1304000.0,38.6
2011,adams,soybeans,ia,66800.0,67800.0,3134000.0,46.9
2011,adams,soybeans,il,120800.0,121000.0,5006000.0,41.4
2011,adams,soybeans,in,79600.0,79800.0,3857000.0,48.5
2011,adams,soybeans,ne,89000.0,89300.0,5848000.0,65.7
2011,adams,soybeans,oh,21600.0,21700.0,972000.0,45.0
2011,aitkin,soybeans,mn,6200.0,6200.0,191000.0,30.8
2011,alexander,soybeans,il,25800.0,26000.0,906000.0,35.1
2011,allamakee,soybeans,ia,29700.0,29900.0,1548000.0,52.1
2011,allen,soybeans,in,99600.0,99700.0,4366000.0,43.8
2011,allen,soybeans,ks,61000.0,62500.0,665000.0,10.9
2011,allen,soybeans,oh,83100.0,83400.0,4220000.0,50.8
2011,anderson,soybeans,ks,70000.0,71500.0,1147000.0,16.4
2011,antelope,soybeans,ne,116500.0,117000.0,6217000.0,53.4
2011,appanoose,soybeans,ia,44900.0,45500.0,1936000.0,43.1
2011,arkansas,soybeans,ar,186200.0,186500.0,8257000.0,44.3
2011,ashland,soybeans,oh,40500.0,40600.0,1832000.0,45.2
2011,ashley,soybeans,ar,37800.0,40200.0,1570500.0,41.5
2011,ashtabula,soybeans,oh,26000.0,26100.0,1200000.0,46.2
2011,atchison,soybeans,ks,61500.0,63500.0,2682000.0,43.6
2011,atchison,soybeans,mo,109000.0,121000.0,5264000.0,48.3
2011,athens,soybeans,oh,2230.0,2300.0,94700.0,42.5
2011,audrain,soybeans,mo,162100.0,163000.0,4500000.0,27.8
2011,audubon,soybeans,ia,94900.0,95400.0,5229000.0,55.1
2011,auglaize,soybeans,oh,91500.0,92500.0,4598000.0,50.3
2011,aurora,soybeans,sd,72700.0,72800.0,2645000.0,36.4
2011,barber,soybeans,ks,2500.0,5300.0,70000.0,28.0
2011,barnes,soybeans,nd,292500.0,294000.0,8394000.0,28.7
2011,barry,soybeans,mo,2000.0,2100.0,38000.0,19.0
2011,bartholomew,soybeans,in,60800.0,60800.0,2446000.0,40.2
2011,barton,soybeans,ks,39000.0,45000.0,624000.0,16.0
2011,barton,soybeans,mo,81600.0,82700.0,1665000.0,20.4
2011,bates,soybeans,mo,108000.0,113000.0,2355000.0,21.8
2011,beadle,soybeans,sd,150700.0,151000.0,5916000.0,39.3
2011,becker,soybeans,mn,86100.0,86400.0,2870000.0,33.3
2011,benson,soybeans,nd,139000.0,140000.0,4095000.0,29.5
2011,benton,soybeans,ia,142300.0,143000.0,8154000.0,57.3
2011,benton,soybeans,in,98800.0,98900.0,4904000.0,49.6
2011,benton,soybeans,mn,33900.0,34100.0,1142000.0,33.7
2011,benton,soybeans,mo,22300.0,22600.0,818000.0,36.7
2011,big stone,soybeans,mn,102200.0,103000.0,3412000.0,33.4
2011,black hawk,soybeans,ia,92400.0,93000.0,5146000.0,55.7
2011,blackford,soybeans,in,47600.0,47700.0,2301000.0,48.3
2011,blue earth,soybeans,mn,156700.0,157000.0,7459000.0,47.6
2011,bon homme,soybeans,sd,83900.0,84000.0,2992000.0,35.7
2011,bond,soybeans,il,79700.0,80000.0,2853000.0,35.8
2011,boone,soybeans,ia,100300.0,101000.0,5134000.0,51.2
2011,boone,soybeans,il,34000.0,34000.0,2024000.0,59.5
2011,boone,soybeans,in,94800.0,94900.0,4920000.0,51.9
2011,boone,soybeans,mo,45300.0,45700.0,1503000.0,33.2
2011,boone,soybeans,ne,101200.0,101700.0,5508000.0,54.4
2011,bottineau,soybeans,nd,7400.0,7600.0,207000.0,28.0
2011,bourbon,soybeans,ks,33000.0,33500.0,441000.0,13.4
2011,boyd,soybeans,ne,21900.0,22300.0,965000.0,44.1
2011,bremer,soybeans,ia,68100.0,68600.0,3814000.0,56.0
2011,brookings,soybeans,sd,116600.0,117500.0,4718000.0,40.5
2011,brown,soybeans,il,28900.0,29000.0,1120000.0,38.8
2011,brown,soybeans,ks,110000.0,111000.0,6184000.0,56.2
2011,brown,soybeans,mn,118600.0,119000.0,4979000.0,42.0
2011,brown,soybeans,ne,8400.0,8600.0,427900.0,50.9
2011,brown,soybeans,oh,87200.0,87300.0,3831000.0,43.9
2011,brown,soybeans,sd,204000.0,206000.0,6769000.0,33.2
2011,brule,soybeans,sd,59100.0,59200.0,2300000.0,38.9
2011,buchanan,soybeans,ia,79000.0,79500.0,4351000.0,55.1
2011,buchanan,soybeans,mo,49500.0,55000.0,2100000.0,42.4
2011,buena vista,soybeans,ia,134000.0,135000.0,6601000.0,49.3
2011,buffalo,soybeans,ne,82500.0,83000.0,5159000.0,62.5
2011,bureau,soybeans,il,111900.0,113000.0,6497000.0,58.1
2011,burleigh,soybeans,nd,18100.0,18300.0,525000.0,29.0
2011,burt,soybeans,ne,103100.0,108300.0,4986000.0,48.4
2011,butler,soybeans,ia,100300.0,101000.0,5547000.0,55.3
2011,butler,soybeans,ks,62000.0,68500.0,700000.0,11.3
2011,butler,soybeans,mo,128600.0,129500.0,5382000.0,41.9
2011,butler,soybeans,ne,109600.0,110100.0,6116000.0,55.8
2011,butler,soybeans,oh,33600.0,33700.0,1265000.0,37.6
2011,caldwell,soybeans,mo,46000.0,46700.0,1702000.0,37.0
2011,calhoun,soybeans,ia,128400.0,129000.0,6640000.0,51.7
2011,calhoun,soybeans,il,12900.0,13000.0,563000.0,43.6
2011,callaway,soybeans,mo,57200.0,58500.0,2209000.0,38.6
2011,campbell,soybeans,sd,33200.0,33300.0,1220000.0,36.7
2011,cape girardeau,soybeans,mo,64300.0,64700.0,2042000.0,31.8
2011,carroll,soybeans,ia,110000.0,110500.0,5745000.0,52.2
2011,carroll,soybeans,il,32900.0,33000.0,2097000.0,63.7
2011,carroll,soybeans,in,68900.0,69000.0,3861000.0,56.0
2011,carroll,soybeans,mo,110900.0,121500.0,4873000.0,43.9
2011,carroll,soybeans,oh,8000.0,8000.0,320000.0,40.0
2011,carver,soybeans,mn,36900.0,37200.0,1359000.0,36.8
2011,cass,soybeans,ia,107900.0,109500.0,5654000.0,52.4
2011,cass,soybeans,il,47900.0,48000.0,2415000.0,50.4
2011,cass,soybeans,in,73000.0,73100.0,3787000.0,51.9
2011,cass,soybeans,mo,66500.0,67200.0,1926000.0,29.0
2011,cass,soybeans,nd,509000.0,512000.0,13760000.0,27.0
2011,cass,soybeans,ne,122200.0,123300.0,6380000.0,52.2
2011,cavalier,soybeans,nd,28900.0,29000.0,764000.0,26.4
2011,cedar,soybeans,ia,99200.0,99700.0,6187000.0,62.4
2011,cedar,soybeans,mo,6600.0,6800.0,91000.0,13.8
2011,cedar,soybeans,ne,112900.0,113600.0,5668000.0,50.2
2011,cerro gordo,soybeans,ia,96000.0,96600.0,4580000.0,47.7
2011,champaign,soybeans,il,227000.0,228000.0,11722000.0,51.6
2011,champaign,soybeans,oh,82800.0,82900.0,3674000.0,44.4
2011,chariton,soybeans,mo,119000.0,121500.0,4392000.0,36.9
2011,charles mix,soybeans,sd,123000.0,125500.0,4925000.0,40.0
2011,chase,soybeans,ks,20000.0,21500.0,254000.0,12.7
2011,chase,soybeans,ne,7300.0,8800.0,334700.0,45.8
2011,chautauqua,soybeans,ks,7600.0,8500.0,124000.0,16.3
2011,cherokee,soybeans,ia,132400.0,134000.0,6990000.0,52.8
2011,cherokee,soybeans,ks,88000.0,91500.0,1100000.0,12.5
2011,cheyenne,soybeans,ks,8200.0,8600.0,445000.0,54.3
2011,cheyenne,soybeans,ne,1400.0,1600.0,56500.0,40.4
2011,chickasaw,soybeans,ia,88300.0,88900.0,4539000.0,51.4
2011,chicot,soybeans,ar,135300.0,136700.0,5650000.0,41.8
2011,chippewa,soybeans,mn,99800.0,100500.0,4054000.0,40.6
2011,chisago,soybeans,mn,24200.0,24300.0,837000.0,34.6
2011,christian,soybeans,il,148600.0,149000.0,7788000.0,52.4
2011,clark,soybeans,il,99900.0,100000.0,4482000.0,44.9
2011,clark,soybeans,in,31000.0,31100.0,1032000.0,33.3
2011,clark,soybeans,mo,61400.0,64200.0,1968000.0,32.1
2011,clark,soybeans,oh,64200.0,64300.0,3364000.0,52.4
2011,clark,soybeans,sd,131700.0,132000.0,4772000.0,36.2
2011,clarke,soybeans,ia,39200.0,39700.0,1611000.0,41.1
2011,clay,soybeans,ar,118700.0,119200.0,4780000.0,40.3
2011,clay,soybeans,ia,125200.0,126000.0,6498000.0,51.9
2011,clay,soybeans,il,98600.0,99000.0,3147000.0,31.9
2011,clay,soybeans,in,65400.0,65500.0,2749000.0,42.0
2011,clay,soybeans,ks,90500.0,91000.0,3242000.0,35.8
2011,clay,soybeans,mn,178700.0,179500.0,5992000.0,33.5
2011,clay,soybeans,mo,22200.0,23500.0,914000.0,41.2
2011,clay,soybeans,ne,87100.0,87500.0,5690000.0,65.3
2011,clay,soybeans,sd,62400.0,63800.0,2192000.0,35.1
2011,clayton,soybeans,ia,43800.0,44100.0,2588000.0,59.1
2011,clearwater,soybeans,mn,12800.0,13000.0,383000.0,29.9
2011,clermont,soybeans,oh,37400.0,37600.0,1841000.0,49.2
2011,clinton,soybeans,ia,103500.0,104000.0,6385000.0,61.7
2011,clinton,soybeans,il,103400.0,104000.0,3518000.0,34.0
2011,clinton,soybeans,in,94800.0,94900.0,5302000.0,55.9
2011,clinton,soybeans,mo,46100.0,46800.0,2105000.0,45.7
2011,clinton,soybeans,oh,97400.0,97500.0,4989000.0,51.2
2011,cloud,soybeans,ks,63500.0,64000.0,2604000.0,41.0
2011,codington,soybeans,sd,81100.0,81200.0,2856000.0,35.2
2011,coffey,soybeans,ks,69000.0,71000.0,1006000.0,14.6
2011,cole,soybeans,mo,10700.0,10800.0,453000.0,42.3
2011,coles,soybeans,il,108900.0,109000.0,5048000.0,46.4
2011,colfax,soybeans,ne,73100.0,73600.0,3858000.0,52.8
2011,columbiana,soybeans,oh,19600.0,19700.0,988000.0,50.4
2011,conway,soybeans,ar,17400.0,18200.0,486000.0,27.9
2011,cooper,soybeans,mo,70300.0,71000.0,2877000.0,40.9
2011,corson,soybeans,sd,1600.0,1700.0,59500.0,37.2
2011,coshocton,soybeans,oh,16600.0,16800.0,788000.0,47.5
2011,cottonwood,soybeans,mn,147300.0,148000.0,6490000.0,44.1
2011,cowley,soybeans,ks,48000.0,65000.0,555000.0,11.6
2011,craighead,soybeans,ar,102700.0,103200.0,4150000.0,40.4
2011,crawford,soybeans,ia,141900.0,142500.0,7527000.0,53.0
2011,crawford,soybeans,il,90900.0,91000.0,3835000.0,42.2
2011,crawford,soybeans,ks,60000.0,63000.0,850000.0,14.2
2011,crawford,soybeans,oh,94700.0,94900.0,5195000.0,54.9
2011,crittenden,soybeans,ar,205100.0,205400.0,7437000.0,36.3
2011,cross,soybeans,ar,157200.0,158600.0,6387000.0,40.6
2011,cumberland,soybeans,il,70900.0,71000.0,3235000.0,45.6
2011,cuming,soybeans,ne,114300.0,115100.0,6037000.0,52.8
2011,custer,soybeans,ne,70700.0,71200.0,3846000.0,54.4
2011,dade,soybeans,mo,30200.0,31000.0,489000.0,16.2
2011,dakota,soybeans,mn,47500.0,48000.0,1995000.0,42.0
2011,dakota,soybeans,ne,41700.0,45900.0,1746000.0,41.9
2011,dallas,soybeans,ia,103300.0,104000.0,5393000.0,52.2
2011,dallas,soybeans,mo,1700.0,1800.0,48000.0,28.2
2011,darke,soybeans,oh,137900.0,138000.0,5951000.0,43.2
2011,daviess,soybeans,in,60100.0,60200.0,2672000.0,44.5
2011,daviess,soybeans,mo,74100.0,75300.0,2902000.0,39.2
2011,davis,soybeans,ia,47600.0,48100.0,1559000.0,32.8
2011,davison,soybeans,sd,57500.0,58300.0,1861000.0,32.4
2011,dawson,soybeans,ne,64800.0,67700.0,4044000.0,62.4
2011,day,soybeans,sd,129600.0,130000.0,4530000.0,35.0
2011,de kalb,soybeans,il,83800.0,84000.0,5063000.0,60.4
2011,de kalb,soybeans,in,64300.0,64400.0,2596000.0,40.4
2011,de kalb,soybeans,mo,48600.0,49300.0,2236000.0,46.0
2011,de witt,soybeans,il,86900.0,87000.0,4867000.0,56.0
2011,dearborn,soybeans,in,9400.0,9500.0,362000.0,38.5
2011,decatur,soybeans,ia,42000.0,42300.0,1834000.0,43.7
2011,decatur,soybeans,in,77800.0,77900.0,3418000.0,43.9
2011,decatur,soybeans,ks,3600.0,3700.0,75000.0,20.8
2011,defiance,soybeans,oh,91500.0,91800.0,3583000.0,39.2
2011,delaware,soybeans,ia,45500.0,45900.0,2617000.0,57.5
2011,delaware,soybeans,in,81400.0,81500.0,3968000.0,48.7
2011,delaware,soybeans,oh,71200.0,71400.0,3029000.0,42.5
2011,des moines,soybeans,ia,64100.0,64700.0,3365000.0,52.5
2011,desha,soybeans,ar,138000.0,139500.0,6375000.0,46.2
2011,deuel,soybeans,sd,81800.0,82400.0,3095000.0,37.8
2011,dickey,soybeans,nd,138300.0,140000.0,4194000.0,30.3
2011,dickinson,soybeans,ia,78600.0,79200.0,3777000.0,48.1
2011,dickinson,soybeans,ks,84500.0,88000.0,1650000.0,19.5
2011,dixon,soybeans,ne,75300.0,79300.0,2912000.0,38.7
2011,dodge,soybeans,mn,83400.0,83900.0,4032000.0,48.3
2011,dodge,soybeans,ne,115700.0,116200.0,6097000.0,52.7
2011,douglas,soybeans,il,99900.0,100000.0,5013000.0,50.2
2011,douglas,soybeans,ks,35800.0,36000.0,930000.0,26.0
2011,douglas,soybeans,mn,71500.0,73100.0,2478000.0,34.7
2011,douglas,soybeans,ne,26100.0,26600.0,1285000.0,49.2
2011,douglas,soybeans,sd,67100.0,67500.0,2544000.0,37.9
2011,drew,soybeans,ar,28900.0,29000.0,1330400.0,46.0
2011,dubois,soybeans,in,40900.0,41100.0,1904000.0,46.6
2011,dubuque,soybeans,ia,31100.0,31400.0,1838000.0,59.1
2011,dunklin,soybeans,mo,102600.0,103500.0,3702000.0,36.1
2011,eddy,soybeans,nd,58400.0,60000.0,1670000.0,28.6
2011,edgar,soybeans,il,153700.0,154000.0,8266000.0,53.8
2011,edmunds,soybeans,sd,130200.0,131000.0,5061000.0,38.9
2011,edwards,soybeans,il,45200.0,46000.0,1965000.0,43.5
2011,edwards,soybeans,ks,31000.0,32000.0,1470000.0,47.4
2011,effingham,soybeans,il,94600.0,95000.0,4139000.0,43.8
2011,elk,soybeans,ks,12700.0,14500.0,216000.0,17.0
2011,elkhart,soybeans,in,42200.0,42300.0,2006000.0,47.5
2011,ellis,soybeans,ks,2600.0,3500.0,34000.0,13.1
2011,ellsworth,soybeans,ks,12000.0,17500.0,174000.0,14.5
2011,emmet,soybeans,ia,86100.0,86700.0,4278000.0,49.7
2011,emmons,soybeans,nd,34800.0,35100.0,1181000.0,33.9
2011,erie,soybeans,oh,35100.0,35200.0,1540000.0,43.9
2011,fairfield,soybeans,oh,66100.0,66200.0,3579000.0,54.1
2011,faribault,soybeans,mn,165700.0,166000.0,7701000.0,46.5
2011,faulk,soybeans,sd,107400.0,107500.0,3643000.0,33.9
2011,fayette,soybeans,ia,102400.0,103000.0,5925000.0,57.9
2011,fayette,soybeans,il,143800.0,145000.0,5888000.0,40.9
2011,fayette,soybeans,in,35800.0,35900.0,1623000.0,45.3
2011,fayette,soybeans,oh,113500.0,113500.0,5795000.0,51.1
2011,fillmore,soybeans,mn,86100.0,86600.0,4169000.0,48.4
2011,fillmore,soybeans,ne,108500.0,109000.0,6917000.0,63.8
2011,floyd,soybeans,ia,93900.0,94500.0,4933000.0,52.5
2011,floyd,soybeans,in,3100.0,3200.0,88800.0,28.6
2011,ford,soybeans,il,117800.0,118000.0,5199000.0,44.1
2011,ford,soybeans,ks,11300.0,12000.0,494000.0,43.7
2011,foster,soybeans,nd,109000.0,112000.0,2780000.0,25.5
2011,fountain,soybeans,in,73700.0,73700.0,3363000.0,45.6
2011,franklin,soybeans,ia,106300.0,107000.0,5573000.0,52.4
2011,franklin,soybeans,il,70600.0,71000.0,2245000.0,31.8
2011,franklin,soybeans,in,34400.0,34500.0,1544000.0,44.9
2011,franklin,soybeans,ks,74500.0,75000.0,1665000.0,22.3
2011,franklin,soybeans,mo,27600.0,27900.0,894000.0,32.4
2011,franklin,soybeans,ne,57600.0,57800.0,3463000.0,60.1
2011,freeborn,soybeans,mn,138800.0,139000.0,6354000.0,45.8
2011,fremont,soybeans,ia,86000.0,103000.0,3878000.0,45.1
2011,frontier,soybeans,ne,29200.0,29400.0,1502000.0,51.4
2011,fulton,soybeans,il,104400.0,105000.0,5218000.0,50.0
2011,fulton,soybeans,in,63800.0,63900.0,2807000.0,44.0
2011,fulton,soybeans,oh,78100.0,78200.0,3791000.0,48.5
2011,furnas,soybeans,ne,30600.0,30800.0,1701000.0,55.6
2011,gage,soybeans,ne,150900.0,151600.0,7019000.0,46.5
2011,gallatin,soybeans,il,63200.0,64000.0,2655000.0,42.0
2011,gallia,soybeans,oh,2670.0,2700.0,121000.0,45.3
2011,garden,soybeans,ne,1300.0,1300.0,62300.0,47.9
2011,garfield,soybeans,ne,3500.0,3500.0,174600.0,49.9
2011,gasconade,soybeans,mo,11200.0,11500.0,349000.0,31.2
2011,geary,soybeans,ks,16900.0,17000.0,425000.0,25.1
2011,geauga,soybeans,oh,2270.0,2300.0,108000.0,47.6
2011,gentry,soybeans,mo,56300.0,57400.0,2470000.0,43.9
2011,goodhue,soybeans,mn,89800.0,90300.0,4206000.0,46.8
2011,gosper,soybeans,ne,30700.0,31000.0,1902000.0,62.0
2011,gove,soybeans,ks,5400.0,5500.0,93000.0,17.2
2011,graham,soybeans,ks,10500.0,13500.0,375000.0,35.7
2011,grand forks,soybeans,nd,165300.0,166000.0,4638000.0,28.1
2011,grant,soybeans,in,101400.0,101500.0,4475000.0,44.1
2011,grant,soybeans,mn,96700.0,96900.0,3634000.0,37.6
2011,grant,soybeans,nd,600.0,600.0,16000.0,26.7
2011,grant,soybeans,sd,94400.0,95000.0,3132000.0,33.2
2011,greeley,soybeans,ne,37000.0,37200.0,2007000.0,54.2
2011,greene,soybeans,ar,83600.0,84800.0,2946000.0,35.2
2011,greene,soybeans,ia,119500.0,120000.0,6095000.0,51.0
2011,greene,soybeans,il,80600.0,82000.0,3894000.0,48.3
2011,greene,soybeans,in,50600.0,50600.0,2159000.0,42.7
2011,greene,soybeans,mo,3200.0,3500.0,75000.0,23.4
2011,greene,soybeans,oh,65600.0,65700.0,3451000.0,52.6
2011,greenwood,soybeans,ks,25700.0,28500.0,318000.0,12.4
2011,gregory,soybeans,sd,34300.0,34500.0,1339000.0,39.0
2011,griggs,soybeans,nd,93000.0,95500.0,2533000.0,27.2
2011,grundy,soybeans,ia,119200.0,120000.0,7125000.0,59.8
2011,grundy,soybeans,il,78900.0,79000.0,3926000.0,49.8
2011,grundy,soybeans,mo,57300.0,60800.0,2539000.0,44.3
2011,guthrie,soybeans,ia,87800.0,88200.0,4675000.0,53.2
2011,hall,soybeans,ne,35400.0,35600.0,2235000.0,63.1
2011,hamilton,soybeans,ia,104300.0,105000.0,5476000.0,52.5
2011,hamilton,soybeans,il,82500.0,85000.0,2711000.0,32.9
2011,hamilton,soybeans,in,53900.0,54000.0,2832000.0,52.5
2011,hamilton,soybeans,ne,89200.0,89500.0,6107000.0,68.5
2011,hamilton,soybeans,oh,3400.0,3500.0,148000.0,43.5
2011,hamlin,soybeans,sd,82100.0,82300.0,3101000.0,37.8
2011,hancock,soybeans,ia,107200.0,108000.0,5390000.0,50.3
2011,hancock,soybeans,il,144600.0,145000.0,6579000.0,45.5
2011,hancock,soybeans,in,68400.0,68400.0,3094000.0,45.2
2011,hancock,soybeans,oh,126900.0,127000.0,6458000.0,50.9
2011,hand,soybeans,sd,89700.0,90200.0,3448000.0,38.4
2011,hanson,soybeans,sd,72700.0,72800.0,2672000.0,36.8
2011,hardin,soybeans,ia,95600.0,96200.0,5410000.0,56.6
2011,hardin,soybeans,oh,112200.0,112500.0,5744000.0,51.2
2011,harlan,soybeans,ne,47100.0,47300.0,2971000.0,63.1
2011,harper,soybeans,ks,5400.0,15600.0,66000.0,12.2
2011,harrison,soybeans,ia,115300.0,120500.0,5281000.0,45.8
2011,harrison,soybeans,in,26400.0,26500.0,741000.0,28.1
2011,harrison,soybeans,mo,71100.0,72100.0,3158000.0,44.4
2011,harvey,soybeans,ks,73500.0,83000.0,1145000.0,15.6
2011,haskell,soybeans,ks,7200.0,7200.0,246000.0,34.2
2011,hayes,soybeans,ne,5200.0,6000.0,260800.0,50.2
2011,henderson,soybeans,il,52900.0,53000.0,2928000.0,55.3
2011,hendricks,soybeans,in,67300.0,67300.0,2674000.0,39.7
2011,hennepin,soybeans,mn,14200.0,14500.0,532000.0,37.5
2011,henry,soybeans,ia,67500.0,69100.0,3002000.0,44.5
2011,henry,soybeans,il,145700.0,146000.0,8830000.0,60.6
2011,henry,soybeans,in,85400.0,85500.0,4269000.0,50.0
2011,henry,soybeans,mo,60800.0,61800.0,1470000.0,24.2
2011,henry,soybeans,oh,94100.0,94200.0,4740000.0,50.4
2011,hickory,soybeans,mo,2700.0,2900.0,46000.0,17.0
2011,highland,soybeans,oh,95800.0,95900.0,4470000.0,46.7
2011,hocking,soybeans,oh,2760.0,2800.0,132000.0,47.8
2011,hodgeman,soybeans,ks,1500.0,2100.0,66700.0,44.5
2011,holmes,soybeans,oh,12500.0,12600.0,634000.0,50.7
2011,holt,soybeans,mo,68500.0,89100.0,3173000.0,46.3
2011,holt,soybeans,ne,72900.0,73300.0,4066000.0,55.8
2011,houston,soybeans,mn,26200.0,26400.0,1234000.0,47.1
2011,howard,soybeans,ia,87900.0,88500.0,4519000.0,51.4
2011,howard,soybeans,in,66900.0,67000.0,3534000.0,52.8
2011,howard,soybeans,mo,43500.0,43900.0,1707000.0,39.2
2011,howard,soybeans,ne,37900.0,38100.0,2181000.0,57.5
2011,humboldt,soybeans,ia,99400.0,100000.0,5149000.0,51.8
2011,huntington,soybeans,in,85300.0,85400.0,3780000.0,44.3
2011,huron,soybeans,oh,91700.0,91900.0,4244000.0,46.3
2011,hutchinson,soybeans,sd,140400.0,141000.0,5220000.0,37.2
2011,ida,soybeans,ia,92900.0,93400.0,4956000.0,53.3
2011,independence,soybeans,ar,38600.0,39900.0,1232000.0,31.9
2011,iowa,soybeans,ia,90600.0,91200.0,4986000.0,55.0
2011,iroquois,soybeans,il,253500.0,254000.0,11416000.0,45.0
2011,isanti,soybeans,mn,25800.0,26000.0,822000.0,31.9
2011,jackson,soybeans,ar,142900.0,144000.0,4414000.0,30.9
2011,jackson,soybeans,ia,46500.0,46900.0,2634000.0,56.6
2011,jackson,soybeans,il,64500.0,67000.0,2231000.0,34.6
2011,jackson,soybeans,in,65700.0,65800.0,2689000.0,40.9
2011,jackson,soybeans,ks,43400.0,43500.0,1724000.0,39.7
2011,jackson,soybeans,mn,174200.0,175000.0,7959000.0,45.7
2011,jackson,soybeans,mo,31600.0,32200.0,1247000.0,39.5
2011,jackson,soybeans,oh,3450.0,3500.0,165000.0,47.8
2011,jasper,soybeans,ia,129100.0,130000.0,7045000.0,54.6
2011,jasper,soybeans,il,111900.0,112000.0,4685000.0,41.9
2011,jasper,soybeans,in,89600.0,89700.0,4183000.0,46.7
2011,jasper,soybeans,mo,48600.0,51100.0,731000.0,15.0
2011,jay,soybeans,in,97400.0,97700.0,4669000.0,47.9
2011,jefferson,soybeans,ar,116800.0,117500.0,4938000.0,42.3
2011,jefferson,soybeans,ia,60400.0,60900.0,2532000.0,41.9
2011,jefferson,soybeans,il,81100.0,82000.0,2350000.0,29.0
2011,jefferson,soybeans,in,39400.0,39500.0,1601000.0,40.6
2011,jefferson,soybeans,ks,46400.0,46500.0,1935000.0,41.7
