Region1,Region2,Crop,Year,Area planted,Area harvested,Production,Yield
chaco,libertad,corn,2001,1000.0,1000.0,2100.0,2.1
chaco,libertad,corn,2002,1000.0,1000.0,3100.0,3.1
chaco,libertad,corn,2003,1000.0,1000.0,2800.0,2.8
chaco,libertad,corn,2004,1000.0,970.0,3830.0,3.94845
chaco,libertad,corn,2005,300.0,300.0,810.0,2.7
chaco,libertad,corn,2006,2000.0,2000.0,6000.0,3.0
chaco,libertad,corn,2007,1200.0,1200.0,3600.0,3.0
chaco,libertad,corn,2008,1000.0,1000.0,3000.0,3.0
chaco,libertad,corn,2009,1000.0,800.0,1440.0,1.8
chaco,libertad,corn,2010,1400.0,840.0,2020.0,2.40476
chaco,libertad,corn,2011,1600.0,1100.0,2960.0,2.6909099999999997
chaco,libertad,corn,2012,950.0,550.0,1430.0,2.6
chaco,libertad,corn,2013,270.0,270.0,620.0,2.2963
chaco,libertador general san martin,corn,2001,4000.0,4000.0,8000.0,2.0
chaco,libertador general san martin,corn,2002,5000.0,5000.0,15500.0,3.1
chaco,libertador general san martin,corn,2003,5000.0,5000.0,14000.0,2.8
chaco,libertador general san martin,corn,2004,5000.0,4790.0,15090.0,3.15031
chaco,libertador general san martin,corn,2005,3500.0,3500.0,9450.0,2.7
chaco,libertador general san martin,corn,2006,7000.0,7000.0,21000.0,3.0
chaco,libertador general san martin,corn,2007,9000.0,9000.0,27900.0,3.1
chaco,libertador general san martin,corn,2008,6000.0,6000.0,21000.0,3.5
chaco,libertador general san martin,corn,2009,5500.0,3000.0,5100.0,1.7
chaco,libertador general san martin,corn,2010,6300.0,4750.0,15200.0,3.2
chaco,libertador general san martin,corn,2011,5800.0,4400.0,15030.0,3.41591
chaco,libertador general san martin,corn,2012,3200.0,1400.0,4760.0,3.4
chaco,libertador general san martin,corn,2013,1770.0,770.0,1620.0,2.1039
chaco,libertador general san martin,corn,2014,2500.0,2080.0,9150.0,4.39904
chaco,libertador general san martin,corn,2015,1560.0,1250.0,5380.0,4.304
chaco,libertador general san martin,corn,2016,1730.0,1415.0,6368.0,4.50035
chaco,maipu,corn,2001,3000.0,3000.0,6000.0,2.0
chaco,maipu,corn,2002,4000.0,4000.0,12000.0,3.0
chaco,maipu,corn,2003,4000.0,4000.0,10800.0,2.7
chaco,maipu,corn,2004,4000.0,3830.0,10150.0,2.6501300000000003
chaco,maipu,corn,2005,3500.0,2900.0,6380.0,2.2
chaco,maipu,corn,2006,5000.0,5000.0,15000.0,3.0
chaco,maipu,corn,2007,7000.0,7000.0,20300.0,2.9
chaco,maipu,corn,2008,5000.0,5000.0,15000.0,3.0
chaco,maipu,corn,2009,7000.0,3700.0,5550.0,1.5
chaco,maipu,corn,2010,7100.0,6200.0,19840.0,3.2
chaco,maipu,corn,2011,6800.0,6430.0,27950.0,4.3468100000000005
chaco,maipu,corn,2012,7500.0,3000.0,6720.0,2.24
chaco,maipu,corn,2013,5730.0,1030.0,1650.0,1.6019400000000001
chaco,maipu,corn,2014,10000.0,8700.0,32190.0,3.7
chaco,maipu,corn,2015,6000.0,4000.0,21600.0,5.4
chaco,maipu,corn,2016,7930.0,6831.0,36885.0,5.399649999999999
chaco,mayor luis j. fontana,corn,2001,5000.0,5000.0,10000.0,2.0
chaco,mayor luis j. fontana,corn,2002,6000.0,6000.0,19200.0,3.2
chaco,mayor luis j. fontana,corn,2003,6000.0,6000.0,15000.0,2.5
chaco,mayor luis j. fontana,corn,2004,6000.0,5750.0,18400.0,3.2
chaco,mayor luis j. fontana,corn,2005,5000.0,5000.0,13500.0,2.7
chaco,mayor luis j. fontana,corn,2006,7000.0,7000.0,17500.0,2.5
chaco,mayor luis j. fontana,corn,2007,7500.0,7500.0,23250.0,3.1
chaco,mayor luis j. fontana,corn,2008,6000.0,6000.0,19200.0,3.2
chaco,mayor luis j. fontana,corn,2009,4000.0,2000.0,3000.0,1.5
chaco,mayor luis j. fontana,corn,2010,3500.0,2850.0,8270.0,2.90175
chaco,mayor luis j. fontana,corn,2011,4500.0,4270.0,13700.0,3.20843
chaco,mayor luis j. fontana,corn,2012,3000.0,1600.0,4000.0,2.5
chaco,mayor luis j. fontana,corn,2013,7050.0,6250.0,12500.0,2.0
chaco,mayor luis j. fontana,corn,2014,8000.0,7380.0,51660.0,7.0
chaco,mayor luis j. fontana,corn,2015,4900.0,4600.0,23000.0,5.0
chaco,mayor luis j. fontana,corn,2016,8800.0,8210.0,47618.0,5.8
chaco,ohiggins,corn,2001,5000.0,5000.0,10500.0,2.1
chaco,ohiggins,corn,2002,6000.0,6000.0,19200.0,3.2
chaco,ohiggins,corn,2003,3000.0,3000.0,8400.0,2.8
chaco,ohiggins,corn,2004,3000.0,2875.0,8800.0,3.06087
chaco,ohiggins,corn,2005,2000.0,2000.0,5000.0,2.5
chaco,ohiggins,corn,2006,3000.0,3000.0,8100.0,2.7
chaco,ohiggins,corn,2007,6000.0,5700.0,17100.0,3.0
chaco,ohiggins,corn,2008,3000.0,3000.0,10500.0,3.5
chaco,ohiggins,corn,2009,2500.0,1500.0,2550.0,1.7
chaco,ohiggins,corn,2010,3700.0,3100.0,9610.0,3.1
chaco,ohiggins,corn,2011,3500.0,3250.0,13460.0,4.14154
chaco,ohiggins,corn,2012,3800.0,2000.0,5400.0,2.7
chaco,ohiggins,corn,2013,2650.0,2150.0,6450.0,3.0
chaco,ohiggins,corn,2014,5000.0,4500.0,30600.0,6.8
chaco,ohiggins,corn,2015,2400.0,2200.0,11440.0,5.2
chaco,ohiggins,corn,2016,4000.0,3800.0,19000.0,5.0
chaco,presidente de la plaza,corn,2001,500.0,500.0,1000.0,2.0
chaco,presidente de la plaza,corn,2002,500.0,500.0,1500.0,3.0
chaco,presidente de la plaza,corn,2003,500.0,500.0,1350.0,2.7
chaco,presidente de la plaza,corn,2004,500.0,480.0,1820.0,3.79167
chaco,presidente de la plaza,corn,2005,300.0,300.0,720.0,2.4
chaco,presidente de la plaza,corn,2006,3000.0,3000.0,7500.0,2.5
chaco,presidente de la plaza,corn,2007,2500.0,2500.0,7500.0,3.0
chaco,presidente de la plaza,corn,2008,3000.0,3000.0,8400.0,2.8
chaco,presidente de la plaza,corn,2009,1700.0,900.0,1350.0,1.5
chaco,presidente de la plaza,corn,2010,2400.0,1600.0,4480.0,2.8
chaco,presidente de la plaza,corn,2011,2000.0,1450.0,4350.0,3.0
chaco,presidente de la plaza,corn,2012,1000.0,450.0,1170.0,2.6
chaco,presidente de la plaza,corn,2013,265.0,15.0,20.0,1.33333
chaco,presidente de la plaza,corn,2014,150.0,95.0,330.0,3.47368
chaco,presidente de la plaza,corn,2015,120.0,80.0,280.0,3.5
chaco,presidente de la plaza,corn,2016,150.0,125.0,600.0,4.8
chaco,quitilipi,corn,2001,3000.0,3000.0,6000.0,2.0
chaco,quitilipi,corn,2002,3500.0,3500.0,10500.0,3.0
chaco,quitilipi,corn,2003,4000.0,4000.0,11200.0,2.8
chaco,quitilipi,corn,2004,4000.0,3830.0,11970.0,3.12533
chaco,quitilipi,corn,2005,3000.0,3000.0,7350.0,2.45
chaco,quitilipi,corn,2006,3500.0,3500.0,8750.0,2.5
chaco,quitilipi,corn,2007,5000.0,5000.0,14500.0,2.9
chaco,quitilipi,corn,2008,4000.0,4000.0,12000.0,3.0
chaco,quitilipi,corn,2009,3500.0,2000.0,3400.0,1.7
chaco,quitilipi,corn,2010,3600.0,2710.0,7590.0,2.80074
chaco,quitilipi,corn,2011,2300.0,1760.0,6920.0,3.93182
chaco,quitilipi,corn,2012,2500.0,1000.0,2700.0,2.7
chaco,quitilipi,corn,2013,2650.0,1350.0,2030.0,1.5037
chaco,quitilipi,corn,2014,2500.0,2150.0,8170.0,3.8
chaco,quitilipi,corn,2015,1250.0,1000.0,5500.0,5.5
chaco,quitilipi,corn,2016,2770.0,2390.0,12428.0,5.2
chaco,san fernando,corn,2001,1500.0,1500.0,3150.0,2.1
chaco,san fernando,corn,2002,1500.0,1500.0,4800.0,3.2
chaco,san fernando,corn,2003,2000.0,2000.0,6000.0,3.0
chaco,san fernando,corn,2004,2000.0,1920.0,7350.0,3.8281300000000003
chaco,san fernando,corn,2005,1200.0,1200.0,3240.0,2.7
chaco,san fernando,corn,2006,2400.0,2400.0,6000.0,2.5
chaco,san fernando,corn,2007,3000.0,3000.0,9000.0,3.0
chaco,san fernando,corn,2008,3000.0,3000.0,9600.0,3.2
chaco,san fernando,corn,2009,3000.0,3000.0,5400.0,1.8
chaco,san fernando,corn,2010,3800.0,2800.0,8400.0,3.0
chaco,san fernando,corn,2011,3000.0,2200.0,6380.0,2.9
chaco,san fernando,corn,2012,2000.0,1050.0,2940.0,2.8
chaco,san fernando,corn,2013,1770.0,1270.0,3180.0,2.50394
chaco,san fernando,corn,2014,1800.0,1540.0,6620.0,4.2987
chaco,san fernando,corn,2015,1100.0,900.0,3420.0,3.8
chaco,san fernando,corn,2016,2100.0,1470.0,7350.0,5.0
chaco,san lorenzo,corn,2001,1500.0,1500.0,3000.0,2.0
chaco,san lorenzo,corn,2002,1500.0,1500.0,4500.0,3.0
chaco,san lorenzo,corn,2003,1500.0,1500.0,3900.0,2.6
chaco,san lorenzo,corn,2004,1500.0,1435.0,4060.0,2.82927
chaco,san lorenzo,corn,2005,800.0,800.0,2000.0,2.5
chaco,san lorenzo,corn,2006,1500.0,1500.0,4200.0,2.8
chaco,san lorenzo,corn,2007,3000.0,2700.0,8370.0,3.1
chaco,san lorenzo,corn,2008,2000.0,2000.0,6000.0,3.0
chaco,san lorenzo,corn,2009,2400.0,1200.0,1920.0,1.6
chaco,san lorenzo,corn,2010,3200.0,2200.0,6160.0,2.8
chaco,san lorenzo,corn,2011,3000.0,1700.0,5630.0,3.31176
chaco,san lorenzo,corn,2012,2300.0,950.0,2660.0,2.8
chaco,san lorenzo,corn,2013,1590.0,1390.0,2780.0,2.0
chaco,san lorenzo,corn,2014,1000.0,850.0,5270.0,6.2
chaco,san lorenzo,corn,2015,800.0,450.0,2070.0,4.6
chaco,san lorenzo,corn,2016,1400.0,1290.0,6966.0,5.4
chaco,sargento cabral,corn,2001,2000.0,2000.0,5000.0,2.5
chaco,sargento cabral,corn,2002,2500.0,2500.0,8250.0,3.3
chaco,sargento cabral,corn,2003,3000.0,3000.0,9600.0,3.2
chaco,sargento cabral,corn,2004,3000.0,2875.0,11790.0,4.10087
chaco,sargento cabral,corn,2005,2500.0,2500.0,9250.0,3.7
chaco,sargento cabral,corn,2006,3000.0,3000.0,8400.0,2.8
chaco,sargento cabral,corn,2007,1500.0,1500.0,4500.0,3.0
chaco,sargento cabral,corn,2008,1500.0,1500.0,5700.0,3.8
chaco,sargento cabral,corn,2009,2000.0,1400.0,2520.0,1.8
chaco,sargento cabral,corn,2010,3100.0,2350.0,7050.0,3.0
chaco,sargento cabral,corn,2011,2400.0,1670.0,6220.0,3.7245500000000002
chaco,sargento cabral,corn,2012,1500.0,1050.0,3570.0,3.4
chaco,sargento cabral,corn,2013,890.0,290.0,870.0,3.0
chaco,sargento cabral,corn,2014,300.0,250.0,1450.0,5.8
chaco,sargento cabral,corn,2015,900.0,700.0,3850.0,5.5
chaco,sargento cabral,corn,2016,580.0,505.0,3333.0,6.6
chaco,tapenaga,corn,2006,700.0,700.0,1890.0,2.7
chaco,tapenaga,corn,2007,1500.0,1500.0,3450.0,2.3
chaco,tapenaga,corn,2008,2000.0,2000.0,5600.0,2.8
chaco,tapenaga,corn,2009,2000.0,1500.0,2550.0,1.7
chaco,tapenaga,corn,2010,3350.0,2250.0,5850.0,2.6
chaco,tapenaga,corn,2011,2500.0,1700.0,4050.0,2.3823499999999997
chaco,tapenaga,corn,2012,2100.0,600.0,1280.0,2.13333
chaco,tapenaga,corn,2013,440.0,40.0,90.0,2.25
cordoba,calamuchita,corn,2001,6200.0,5580.0,27900.0,5.0
cordoba,calamuchita,corn,2002,6200.0,6200.0,39060.0,6.3
cordoba,calamuchita,corn,2003,5300.0,5300.0,37100.0,7.0
cordoba,calamuchita,corn,2004,3000.0,3000.0,16500.0,5.5
cordoba,calamuchita,corn,2005,6000.0,6000.0,48000.0,8.0
cordoba,calamuchita,corn,2006,4680.0,4680.0,21060.0,4.5
cordoba,calamuchita,corn,2007,5150.0,5150.0,42230.0,8.2
cordoba,calamuchita,corn,2008,5900.0,5900.0,35400.0,6.0
cordoba,calamuchita,corn,2009,4800.0,4800.0,30720.0,6.4
cordoba,calamuchita,corn,2010,4000.0,4000.0,14000.0,3.5
cordoba,calamuchita,corn,2011,4000.0,4000.0,17800.0,4.45
cordoba,calamuchita,corn,2012,4200.0,3700.0,14800.0,4.0
cordoba,calamuchita,corn,2013,4200.0,3400.0,25500.0,7.5
cordoba,calamuchita,corn,2014,16200.0,14500.0,101500.0,7.0
cordoba,calamuchita,corn,2015,13000.0,12500.0,68750.0,5.5
cordoba,calamuchita,corn,2016,14000.0,13040.0,75632.0,5.8
cordoba,capital,corn,2001,1100.0,1100.0,6710.0,6.1
cordoba,capital,corn,2002,1100.0,1100.0,7700.0,7.0
cordoba,capital,corn,2003,1000.0,1000.0,7000.0,7.0
cordoba,capital,corn,2004,1000.0,1000.0,6000.0,6.0
cordoba,capital,corn,2005,1000.0,1000.0,8600.0,8.6
cordoba,capital,corn,2006,1000.0,1000.0,5500.0,5.5
cordoba,capital,corn,2007,1100.0,1100.0,9900.0,9.0
cordoba,capital,corn,2008,1600.0,1600.0,7200.0,4.5
cordoba,capital,corn,2009,1600.0,1600.0,9600.0,6.0
cordoba,capital,corn,2010,1600.0,1600.0,11200.0,7.0
cordoba,capital,corn,2011,1600.0,1600.0,9110.0,5.69375
cordoba,capital,corn,2012,1600.0,1400.0,8680.0,6.2
cordoba,capital,corn,2013,1600.0,1600.0,10400.0,6.5
cordoba,capital,corn,2014,1000.0,900.0,7650.0,8.5
cordoba,capital,corn,2015,1200.0,1200.0,9480.0,7.9
cordoba,capital,corn,2016,1100.0,920.0,7636.0,8.3
cordoba,colon,corn,2001,25000.0,23500.0,136300.0,5.8
cordoba,colon,corn,2002,23000.0,22000.0,162800.0,7.4
cordoba,colon,corn,2003,28000.0,27000.0,229500.0,8.5
cordoba,colon,corn,2004,25000.0,23000.0,128800.0,5.6
cordoba,colon,corn,2005,28000.0,27000.0,170100.0,6.3
cordoba,colon,corn,2006,24000.0,21000.0,130200.0,6.2
cordoba,colon,corn,2007,30000.0,30000.0,255000.0,8.5
cordoba,colon,corn,2008,30000.0,30000.0,195000.0,6.5
cordoba,colon,corn,2009,20000.0,18000.0,98960.0,5.49778
cordoba,colon,corn,2010,15000.0,15000.0,108000.0,7.2
cordoba,colon,corn,2011,16000.0,12900.0,53410.0,4.14031
cordoba,colon,corn,2012,16000.0,8000.0,62400.0,7.8
cordoba,colon,corn,2013,12800.0,9300.0,41850.0,4.5
cordoba,colon,corn,2014,11300.0,10400.0,74880.0,7.2
cordoba,colon,corn,2015,15000.0,10000.0,75000.0,7.5
cordoba,colon,corn,2016,30000.0,27550.0,214890.0,7.8
cordoba,general roca,corn,2001,50000.0,13000.0,80600.0,6.2
cordoba,general roca,corn,2002,35000.0,17000.0,120700.0,7.1
cordoba,general roca,corn,2003,35000.0,23000.0,167670.0,7.29
cordoba,general roca,corn,2004,46000.0,21000.0,138600.0,6.6
cordoba,general roca,corn,2005,70000.0,31000.0,248000.0,8.0
cordoba,general roca,corn,2006,78000.0,37000.0,244200.0,6.6
cordoba,general roca,corn,2007,90000.0,49200.0,398520.0,8.1
cordoba,general roca,corn,2008,147000.0,109500.0,788400.0,7.2
cordoba,general roca,corn,2009,126000.0,88600.0,571470.0,6.45
cordoba,general roca,corn,2010,120000.0,93000.0,706800.0,7.6
cordoba,general roca,corn,2011,150000.0,116000.0,636330.0,5.485600000000001
cordoba,general roca,corn,2012,190000.0,120000.0,636000.0,5.3
cordoba,general roca,corn,2013,225700.0,177700.0,1155050.0,6.5
cordoba,general roca,corn,2014,233000.0,194000.0,1280400.0,6.6
cordoba,general roca,corn,2015,250000.0,216000.0,1555200.0,7.2
cordoba,general roca,corn,2016,247000.0,211800.0,1630860.0,7.7
cordoba,general san martin,corn,2001,15000.0,15000.0,84000.0,5.6
cordoba,general san martin,corn,2002,29000.0,15000.0,97500.0,6.5
cordoba,general san martin,corn,2003,35500.0,19000.0,133000.0,7.0
cordoba,general san martin,corn,2004,36000.0,21000.0,105000.0,5.0
cordoba,general san martin,corn,2005,48000.0,34000.0,282200.0,8.3
cordoba,general san martin,corn,2006,55000.0,40300.0,221650.0,5.5
cordoba,general san martin,corn,2007,60000.0,46000.0,414000.0,9.0
cordoba,general san martin,corn,2008,68000.0,52400.0,314400.0,6.0
cordoba,general san martin,corn,2009,65000.0,50000.0,400480.0,8.0096
cordoba,general san martin,corn,2010,63000.0,48000.0,432000.0,9.0
cordoba,general san martin,corn,2011,63000.0,46500.0,288770.0,6.210109999999999
cordoba,general san martin,corn,2012,65000.0,38400.0,203520.0,5.3
cordoba,general san martin,corn,2013,65000.0,50000.0,350000.0,7.0
cordoba,general san martin,corn,2014,71800.0,36800.0,309120.0,8.4
cordoba,general san martin,corn,2015,80000.0,38000.0,292600.0,7.7
cordoba,general san martin,corn,2016,77600.0,34950.0,276105.0,7.9
cordoba,ischilin,corn,2001,20000.0,19800.0,100980.0,5.1
cordoba,ischilin,corn,2002,18000.0,17700.0,123900.0,7.0
cordoba,ischilin,corn,2003,20000.0,19000.0,140600.0,7.4
cordoba,ischilin,corn,2004,20000.0,14000.0,72800.0,5.2
cordoba,ischilin,corn,2005,20000.0,8000.0,37600.0,4.7
cordoba,ischilin,corn,2006,17000.0,15000.0,85500.0,5.7
cordoba,ischilin,corn,2007,17000.0,17000.0,127500.0,7.5
cordoba,ischilin,corn,2008,17000.0,17000.0,102000.0,6.0
cordoba,ischilin,corn,2009,10000.0,10000.0,42000.0,4.2
cordoba,ischilin,corn,2010,10000.0,8000.0,56000.0,7.0
cordoba,ischilin,corn,2011,10000.0,4000.0,16560.0,4.14
cordoba,ischilin,corn,2012,10000.0,4000.0,21200.0,5.3
cordoba,ischilin,corn,2013,7000.0,0.0,0.0,0.0
cordoba,ischilin,corn,2014,7500.0,6750.0,40500.0,6.0
cordoba,ischilin,corn,2015,11000.0,10000.0,70000.0,7.0
cordoba,ischilin,corn,2016,8000.0,7550.0,55115.0,7.3
cordoba,juarez celman,corn,2001,93960.0,84564.0,422820.0,5.0
cordoba,juarez celman,corn,2002,98600.0,98600.0,611320.0,6.2
cordoba,juarez celman,corn,2003,84000.0,81500.0,570500.0,7.0
cordoba,juarez celman,corn,2004,30000.0,30000.0,165000.0,5.5
cordoba,juarez celman,corn,2005,44000.0,44000.0,352000.0,8.0
cordoba,juarez celman,corn,2006,43000.0,40000.0,180000.0,4.5
cordoba,juarez celman,corn,2007,47300.0,47300.0,402050.0,8.5
cordoba,juarez celman,corn,2008,95000.0,93000.0,558000.0,6.0
cordoba,juarez celman,corn,2009,95000.0,95000.0,475000.0,5.0
cordoba,juarez celman,corn,2010,72000.0,72000.0,432000.0,6.0
cordoba,juarez celman,corn,2011,72000.0,67000.0,277380.0,4.14
cordoba,juarez celman,corn,2012,75600.0,50100.0,180360.0,3.6
cordoba,juarez celman,corn,2013,181300.0,149300.0,970450.0,6.5
cordoba,juarez celman,corn,2014,181300.0,171300.0,1027800.0,6.0
cordoba,juarez celman,corn,2015,139000.0,129000.0,838500.0,6.5
cordoba,juarez celman,corn,2016,170000.0,147200.0,1059840.0,7.2
cordoba,marcos juarez,corn,2001,62350.0,60390.0,530220.0,8.77993
cordoba,marcos juarez,corn,2002,66550.0,64550.0,577720.0,8.949959999999999
cordoba,marcos juarez,corn,2003,80640.0,74720.0,730760.0,9.77998
cordoba,marcos juarez,corn,2004,112600.0,106020.0,943580.0,8.90002
cordoba,marcos juarez,corn,2005,130700.0,123950.0,1189920.0,9.6
cordoba,marcos juarez,corn,2006,132000.0,125800.0,1094460.0,8.7
cordoba,marcos juarez,corn,2007,139400.0,134450.0,1505840.0,11.2
cordoba,marcos juarez,corn,2008,158200.0,150700.0,1371370.0,9.1
cordoba,marcos juarez,corn,2009,111800.0,107600.0,919980.0,8.55
cordoba,marcos juarez,corn,2010,99400.0,94400.0,1066720.0,11.3
cordoba,marcos juarez,corn,2011,114700.0,110500.0,1029320.0,9.31511
cordoba,marcos juarez,corn,2012,132100.0,116900.0,829990.0,7.1
cordoba,marcos juarez,corn,2013,120600.0,107500.0,1032000.0,9.6
cordoba,marcos juarez,corn,2014,102500.0,96700.0,918650.0,9.5
cordoba,marcos juarez,corn,2015,87500.0,76500.0,719100.0,9.4
cordoba,marcos juarez,corn,2016,108240.0,87040.0,774656.0,8.9
cordoba,pocho,corn,2001,3300.0,2970.0,13370.0,4.50168
cordoba,pocho,corn,2002,3500.0,3500.0,22050.0,6.3
cordoba,pocho,corn,2003,3500.0,3500.0,17500.0,5.0
cordoba,pocho,corn,2004,3500.0,3500.0,12250.0,3.5
cordoba,pocho,corn,2005,8000.0,8000.0,31200.0,3.9
cordoba,pocho,corn,2006,8000.0,7000.0,31500.0,4.5
cordoba,pocho,corn,2007,8800.0,8800.0,36080.0,4.1
cordoba,pocho,corn,2008,9000.0,9000.0,58500.0,6.5
cordoba,pocho,corn,2009,6500.0,6500.0,49400.0,7.6
cordoba,pocho,corn,2010,6500.0,6500.0,55250.0,8.5
cordoba,pocho,corn,2011,6500.0,6500.0,43730.0,6.72769
cordoba,pocho,corn,2012,5700.0,4700.0,15040.0,3.2
cordoba,pocho,corn,2013,5700.0,4550.0,31850.0,7.0
cordoba,pocho,corn,2014,5700.0,4700.0,28200.0,6.0
cordoba,pocho,corn,2015,4600.0,4500.0,22500.0,5.0
cordoba,pocho,corn,2016,3500.0,3500.0,18550.0,5.3
cordoba,presidente roque saenz pena,corn,2001,32000.0,14000.0,86800.0,6.2
cordoba,presidente roque saenz pena,corn,2002,20000.0,9000.0,66600.0,7.4
cordoba,presidente roque saenz pena,corn,2003,22000.0,12000.0,94800.0,7.9
cordoba,presidente roque saenz pena,corn,2004,20000.0,9000.0,63000.0,7.0
cordoba,presidente roque saenz pena,corn,2005,44000.0,19000.0,155800.0,8.2
cordoba,presidente roque saenz pena,corn,2006,47000.0,24500.0,170280.0,6.9502
cordoba,presidente roque saenz pena,corn,2007,65000.0,34700.0,284540.0,8.2
cordoba,presidente roque saenz pena,corn,2008,120000.0,98800.0,721240.0,7.3
cordoba,presidente roque saenz pena,corn,2009,100000.0,76400.0,501030.0,6.55798
cordoba,presidente roque saenz pena,corn,2010,100000.0,65000.0,513500.0,7.9
cordoba,presidente roque saenz pena,corn,2011,130000.0,98000.0,679590.0,6.93459
cordoba,presidente roque saenz pena,corn,2012,165000.0,115000.0,632500.0,5.5
cordoba,presidente roque saenz pena,corn,2013,156300.0,126300.0,833580.0,6.6
cordoba,presidente roque saenz pena,corn,2014,140000.0,116000.0,800400.0,6.9
cordoba,presidente roque saenz pena,corn,2015,95000.0,70000.0,511000.0,7.3
cordoba,presidente roque saenz pena,corn,2016,117000.0,84550.0,667945.0,7.9
cordoba,rio cuarto,corn,2001,327240.0,294516.0,1472580.0,5.0
cordoba,rio cuarto,corn,2002,343600.0,340200.0,2109240.0,6.2
cordoba,rio cuarto,corn,2003,298000.0,298000.0,2086000.0,7.0
cordoba,rio cuarto,corn,2004,95030.0,95030.0,522670.0,5.50005
cordoba,rio cuarto,corn,2005,245060.0,245060.0,2009490.0,8.19999
cordoba,rio cuarto,corn,2006,187000.0,167000.0,751500.0,4.5
cordoba,rio cuarto,corn,2007,225000.0,224000.0,1881600.0,8.4
cordoba,rio cuarto,corn,2008,245000.0,239000.0,1553500.0,6.5
cordoba,rio cuarto,corn,2009,167000.0,167000.0,993280.0,5.94778
cordoba,rio cuarto,corn,2010,90000.0,85000.0,382500.0,4.5
cordoba,rio cuarto,corn,2011,110000.0,102000.0,432840.0,4.24353
cordoba,rio cuarto,corn,2012,115500.0,82600.0,330400.0,4.0
cordoba,rio cuarto,corn,2013,355800.0,285800.0,1857700.0,6.5
cordoba,rio cuarto,corn,2014,355800.0,337800.0,1857900.0,5.5
cordoba,rio cuarto,corn,2015,340000.0,325000.0,2112500.0,6.5
cordoba,rio cuarto,corn,2016,329000.0,298000.0,1996600.0,6.7
cordoba,rio primero,corn,2001,40000.0,33800.0,206180.0,6.1
cordoba,rio primero,corn,2002,38000.0,35000.0,255500.0,7.3
cordoba,rio primero,corn,2003,38000.0,29500.0,241900.0,8.2
cordoba,rio primero,corn,2004,40000.0,34000.0,187000.0,5.5
cordoba,rio primero,corn,2005,45000.0,39000.0,300300.0,7.7
cordoba,rio primero,corn,2006,55000.0,35000.0,203000.0,5.8
cordoba,rio primero,corn,2007,50000.0,40000.0,340000.0,8.5
cordoba,rio primero,corn,2008,52000.0,40000.0,220000.0,5.5
cordoba,rio primero,corn,2009,55000.0,24000.0,108000.0,4.5
cordoba,rio primero,corn,2010,55000.0,41000.0,328000.0,8.0
cordoba,rio primero,corn,2011,60000.0,50000.0,207000.0,4.14
cordoba,rio primero,corn,2012,65000.0,38000.0,243200.0,6.4
cordoba,rio primero,corn,2013,207800.0,186800.0,1027400.0,5.5
cordoba,rio primero,corn,2014,173700.0,153700.0,1075900.0,7.0
cordoba,rio primero,corn,2015,185000.0,153000.0,1285200.0,8.4
cordoba,rio primero,corn,2016,150000.0,123500.0,963300.0,7.8
cordoba,rio seco,corn,2001,10000.0,9400.0,48880.0,5.2
cordoba,rio seco,corn,2002,9000.0,8500.0,62900.0,7.4
cordoba,rio seco,corn,2003,10000.0,9000.0,72000.0,8.0
cordoba,rio seco,corn,2004,12000.0,7000.0,32900.0,4.7
cordoba,rio seco,corn,2005,12000.0,4000.0,20000.0,5.0
cordoba,rio seco,corn,2006,12000.0,4000.0,24000.0,6.0
cordoba,rio seco,corn,2007,15000.0,8500.0,66300.0,7.8
cordoba,rio seco,corn,2008,15000.0,13000.0,75400.0,5.8
cordoba,rio seco,corn,2009,8000.0,8000.0,32000.0,4.0
cordoba,rio seco,corn,2010,11000.0,11000.0,77000.0,7.0
cordoba,rio seco,corn,2011,12000.0,9000.0,46580.0,5.175560000000001
cordoba,rio seco,corn,2012,12000.0,7000.0,44800.0,6.4
cordoba,rio seco,corn,2013,10800.0,5800.0,26100.0,4.5
cordoba,rio seco,corn,2014,9000.0,8200.0,57400.0,7.0
cordoba,rio seco,corn,2015,10000.0,9000.0,61200.0,6.8
cordoba,rio seco,corn,2016,47000.0,46500.0,385950.0,8.3
cordoba,rio segundo,corn,2001,20500.0,20500.0,116850.0,5.7
cordoba,rio segundo,corn,2002,30500.0,20500.0,140430.0,6.850239999999999
cordoba,rio segundo,corn,2003,34000.0,22000.0,158400.0,7.2
cordoba,rio segundo,corn,2004,41000.0,30000.0,153000.0,5.1
cordoba,rio segundo,corn,2005,42000.0,30850.0,252970.0,8.2
cordoba,rio segundo,corn,2006,71000.0,60100.0,390650.0,6.5
cordoba,rio segundo,corn,2007,70500.0,59500.0,535500.0,9.0
cordoba,rio segundo,corn,2008,88000.0,74700.0,336150.0,4.5
cordoba,rio segundo,corn,2009,74800.0,63800.0,382800.0,6.0
cordoba,rio segundo,corn,2010,68800.0,57600.0,403200.0,7.0
cordoba,rio segundo,corn,2011,66000.0,54000.0,251510.0,4.65759
cordoba,rio segundo,corn,2012,60000.0,36700.0,176160.0,4.8
cordoba,rio segundo,corn,2013,60000.0,49000.0,294000.0,6.0
cordoba,rio segundo,corn,2014,81900.0,63900.0,536760.0,8.4
cordoba,rio segundo,corn,2015,93000.0,71000.0,546700.0,7.7
cordoba,rio segundo,corn,2016,79900.0,57520.0,477416.0,8.3
cordoba,san alberto,corn,2001,4500.0,4050.0,18230.0,4.50123
